cid,round,MAE,MSE,RMSE,MAPE (%),SMAPE (%),Model_Strategy
1109,40,5.990624510912698,57.48317008017581,7.581765630786526,7.66963438977163,7.563319468426412,lstm_fedAvg
1110,40,16.117468489583334,392.4708806580649,19.810877836634724,13.378410736965302,12.934707412582728,lstm_fedAvg
1111,40,105.73326591765874,19009.12759132345,137.87359279906883,11.701046602604343,11.093013031188969,lstm_fedAvg
1112,40,4.434623418650793,33.069819056492214,5.750636404476657,14.378932347340234,14.345559812530222,lstm_fedAvg
1113,40,22.87290559523809,1922.368745069477,43.84482575024648,1239.8660467919374,24.670027942769963,lstm_fedAvg
1114,40,21.17082845238096,791.6358681768803,28.136024384707948,23.53229845314693,16.311221491578525,lstm_fedAvg
1115,40,21.08513343253968,593.8260688435255,24.368546711766083,7.90318368573805,7.705615533032869,lstm_fedAvg
1116,40,11.337101154761903,195.86527924617016,13.99518771743238,21.75563930795667,20.34443154843322,lstm_fedAvg
1117,40,4.6513858829365065,30.585984979542555,5.530459743958232,30.907627750642085,26.65792336302973,lstm_fedAvg
1118,40,7.218342622023808,85.02411128300353,9.220851982490746,12.670060835470434,12.07377792256658,lstm_fedAvg
1119,40,80.88873934027778,11488.343046062586,107.1836883395164,7.924166619020517,7.856050700527831,lstm_fedAvg
1120,40,64.74106576884921,23567.98050452191,153.51866500371187,4557.596452530574,20.90970396074359,lstm_fedAvg
1121,40,2.6223357817460324,12.389953363311802,3.519936556716868,15.3571412884814,14.015581198061414,lstm_fedAvg
1122,40,13.56452734077381,269.7424714503978,16.42383851145638,21.678846476335035,20.14014019842535,lstm_fedAvg
1123,40,11.727439683531744,219.09821218419424,14.80196649719875,16.48135278891153,15.48552222787846,lstm_fedAvg
1124,40,57.5256688343254,16848.0429730521,129.8000114524344,3748.594946243364,21.47263232430775,lstm_fedAvg
1125,40,13.030227348214288,275.46249135987006,16.597062732901566,22.07233681212538,21.87931160589159,lstm_fedAvg
1126,40,87.0311849702381,13065.470984144924,114.30429118867288,32.01858509808167,27.18642272015056,lstm_fedAvg
1127,40,86.84765768849208,10190.190333010987,100.94647261301895,9.295492995777224,9.040858378845916,lstm_fedAvg
1128,40,62.448838373015874,5273.984734451825,72.62220551905475,19.278821179059754,17.736154562051468,lstm_fedAvg
1129,40,39.32566303968254,2042.9079674039656,45.19853943883548,39.00882556214619,32.2991128244916,lstm_fedAvg
1130,40,197.24347134920637,56417.92890088257,237.5245858871931,60.27595046629485,42.68392945758135,lstm_fedAvg
1131,40,172.34913678075398,68922.35114409502,262.5306670545272,17511.2014957973,65.98565939678855,lstm_fedAvg
1132,40,11.269403764880952,177.63927051656316,13.32813829897346,7.826201448024653,7.514812803775787,lstm_fedAvg
1133,40,30.08205473710317,1710.0257821498303,41.35245799405194,9.57084579346515,9.417676022157874,lstm_fedAvg
1134,40,184.04458132936503,62468.39359196332,249.93677919018504,19.57547860693889,17.37246156369699,lstm_fedAvg
1135,40,6.5938600917658725,87.36871374719748,9.347123287257824,4.839198756275815,4.6640437421231695,lstm_fedAvg
1136,40,45.46472767361111,2840.520774008627,53.29653622899547,21.1373415876973,19.12997723708633,lstm_fedAvg
1137,40,140.01176393849204,31581.16714641713,177.7109089122475,11.763996322115227,11.18140613377262,lstm_fedAvg
1138,40,9.468224742559524,133.21269629087186,11.541780464506846,28.57703818761033,25.051134489897763,lstm_fedAvg
1139,40,6.83621526140873,67.9980229771283,8.246091375744529,24.3901338028868,22.22385398311404,lstm_fedAvg
1140,40,11.28576256845238,188.29561317457544,13.722084869821185,25.5231103258302,22.73551263844006,lstm_fedAvg
1141,40,11.446520855654764,178.22291181540618,13.350015423789074,17.473527619722933,17.108660798660683,lstm_fedAvg
1142,40,121.14142092261903,24584.79596224601,156.7953952201595,38.744388345655615,29.279477162595803,lstm_fedAvg
1143,40,5.166974932688492,42.49446067059304,6.51877754418672,44.989407605010925,35.64332692327884,lstm_fedAvg
1144,40,7.306263299107142,92.26800265895552,9.605623491421865,12.484594545531056,12.200983886695884,lstm_fedAvg
1145,40,17.23236630902778,511.67968859400094,22.620337941640063,46.16428643025412,34.09711231098201,lstm_fedAvg
1146,40,294.7153638888889,152735.5996458387,390.8140218132388,23.821555372960013,20.155326915085578,lstm_fedAvg
1147,40,37.14330487103174,2387.1623898856983,48.85859586485983,7.524977186550299,7.164156499876039,lstm_fedAvg
1148,40,4.604723788690477,40.19214966237781,6.339727885515104,11.119139435349483,11.34903825676021,lstm_fedAvg
1149,40,61.981694789682535,5051.138112939292,71.07135930133384,54.20856900710652,39.93420083943084,lstm_fedAvg
