cid,round,MAE,MSE,RMSE,MAPE (%),SMAPE (%),Model_Strategy
0,41,7.367665748664969,109.72080782066992,10.474770060515404,15.554273421675136,14.119561965250355,gru_fedAvg
1,41,5.265669931930272,42.61295133328858,6.527859628797833,21.138551996736823,20.13638570017113,gru_fedAvg
2,41,1.5129073927636054,3.691159536736026,1.9212390628800011,62.43732192191308,42.70589751788705,gru_fedAvg
3,41,16.908470039472803,525.5802381659703,22.92553681303821,24.8126051924172,20.23331674050006,gru_fedAvg
4,41,15.517436017006816,407.9944320586454,20.19887204916763,3.6934871635336544,3.719266714766939,gru_fedAvg
5,41,1.7195341052295916,5.191224865595945,2.278425962280966,51.405410835164346,35.37558046552944,gru_fedAvg
6,41,4.193281875255103,33.11483001482604,5.754548636932878,9.277954821343242,9.251899529629451,gru_fedAvg
7,41,18.29237829098641,541.9682450513981,23.280211447738143,10.497082070900406,11.041951942870233,gru_fedAvg
8,41,10.54198449277211,178.41573392594006,13.357235265051674,7.213146738160468,7.3276220101794145,gru_fedAvg
9,41,9.621027175459185,154.57603453439148,12.432861075970868,36.93131233459284,29.974259803810344,gru_fedAvg
10,41,55.430321498724496,4771.111280808512,69.07323128975878,10.145236466336804,10.231792412769773,gru_fedAvg
11,41,9.621871869472798,121.12429732193206,11.005648428054208,6.930721267199294,7.241985999914968,gru_fedAvg
12,41,5.28978882219388,50.039325719545765,7.07384801360234,6.172465183364176,6.353207080984889,gru_fedAvg
13,41,14.956046764200682,375.37537258498816,19.37460638529176,13.357153426792836,13.439644510804737,gru_fedAvg
14,41,19.334822992346943,522.4463441656472,22.85708520712226,16.100187429487338,15.958214878977303,gru_fedAvg
15,41,10.441390406122448,176.10006745881108,13.270270059754289,14.133204847136636,13.566908998813393,gru_fedAvg
16,41,23.084374216581622,1191.8057907613595,34.52254032891206,5.932407451996837,5.818973287102902,gru_fedAvg
17,41,5.059044567091838,43.2355033311464,6.575370965287541,14.0234824380814,13.345168226833978,gru_fedAvg
18,41,19.29587790476193,606.6412243588894,24.63008778626031,3.24838048048929,3.284699026987353,gru_fedAvg
19,41,5.834654749659864,52.843187588950656,7.26933199055805,11.780425568072843,11.273056516581502,gru_fedAvg
