cid,round,MAE,MSE,RMSE,MAPE (%),SMAPE (%),Model_Strategy
0,49,8.075694994396265,121.9750217991616,11.044230249282274,17.17584177160683,15.98332372321488,transformer_fedProx
1,49,5.304996171760204,44.21683974763396,6.649574403496359,21.03409828619234,20.45000311424937,transformer_fedProx
2,49,1.2964688284438777,2.91567212849613,1.70753393187255,50.45715086564927,36.43768401664997,transformer_fedProx
3,49,15.970184771275523,475.2886470163397,21.80111572870388,24.76437945885285,19.55413097853584,transformer_fedProx
4,49,14.513392079931984,393.55284690561336,19.83816641994953,3.472100935642238,3.476106777497831,transformer_fedProx
5,49,1.6877476608758504,5.490910463017633,2.3432691827909213,44.41620395426573,33.261779402910555,transformer_fedProx
6,49,4.496057079846941,38.77028493544436,6.226578911042914,9.59578804138178,9.891725884026666,transformer_fedProx
7,49,17.4889258692177,540.8874568576028,23.25698726958423,9.698162836104457,10.18903313801059,transformer_fedProx
8,49,9.956968493452386,163.62446515460468,12.7915778993291,6.699465677183293,6.909428234368903,transformer_fedProx
9,49,6.53831814489796,85.66242446495187,9.25539974636168,26.112114528379905,20.931307192893183,transformer_fedProx
10,49,48.64092351062926,4075.434904572445,63.83913301864652,8.956131247188495,8.968539551471636,transformer_fedProx
11,49,11.336604262159875,158.45474919264353,12.587881044585842,8.098508013415533,8.505088016125496,transformer_fedProx
12,49,5.705096945323132,57.26907168862367,7.567633162926416,6.606175251585325,6.855729248408434,transformer_fedProx
13,49,12.068566373724492,260.9160916446194,16.152897314247355,10.750906024841864,10.776531530510638,transformer_fedProx
14,49,13.029308737755104,252.68875954586815,15.896186949890472,11.04525085383972,10.742252014209916,transformer_fedProx
15,49,7.765155689115644,92.1630031997928,9.600156415381615,10.33489327255005,9.93334313839304,transformer_fedProx
16,49,20.77385293937076,1091.555315330574,33.038694213460886,5.136056047605599,5.222501553969886,transformer_fedProx
17,49,5.34252290329932,47.5941308513756,6.898849965854859,14.670241498431055,14.065952775803495,transformer_fedProx
18,49,22.110023520408195,731.0077640590775,27.037155250859467,3.682833508416597,3.7474370333297458,transformer_fedProx
19,49,5.711332459183674,51.472617059767146,7.174441933681472,11.212854660026425,10.887268356488956,transformer_fedProx
20,49,12.705985112414965,306.40251074865785,17.5043569076004,9.439547970155312,9.02696514740644,transformer_fedProx
