cid,round,MAE,MSE,RMSE,MAPE (%),SMAPE (%),Model_Strategy
0,43,7.295121677559528,113.22588562818756,10.640765274555564,15.583226881019336,14.043409285488808,lstm_scaffold_diff
1,43,5.22256982194728,43.635137785851526,6.605689803938081,21.18485895676964,20.169984696457487,lstm_scaffold_diff
2,43,1.388586838988095,3.510147338789876,1.873538720920888,54.6507951301381,38.135869222595545,lstm_scaffold_diff
3,43,14.856763489132662,517.7446065115616,22.754001988915302,24.450891401129624,18.269134971789704,lstm_scaffold_diff
4,43,14.062691750000006,365.60235650314274,19.1207310661267,3.3442753146635864,3.357376565778738,lstm_scaffold_diff
5,43,1.6517503865051018,5.140156326110026,2.267191285734405,46.991357800923176,32.9043827144997,lstm_scaffold_diff
6,43,4.10599917542517,33.55676127822595,5.792819803707513,9.0556800121802,9.074393865355937,lstm_scaffold_diff
7,43,15.3356201904762,441.27389744501454,21.00652035547569,8.780503890217616,9.047001996770865,lstm_scaffold_diff
8,43,10.82702350331633,184.611270508238,13.587173013847952,7.4268911057821505,7.532914523156285,lstm_scaffold_diff
9,43,9.157112384132654,147.2477084306818,12.13456667667543,34.29095705703937,28.46672712403956,lstm_scaffold_diff
10,43,53.083813738520426,4552.653372751752,67.47335305697911,9.590095536507976,9.72178579789152,lstm_scaffold_diff
11,43,7.261523684098649,76.57362102370996,8.750635463994026,5.204545522455974,5.381509288751345,lstm_scaffold_diff
12,43,4.999802826105444,44.72095076479029,6.6873724858714345,5.8908865795210685,6.0111816445411765,lstm_scaffold_diff
13,43,15.317122067431976,410.4755775946044,20.26019687946305,13.418469543975824,13.732930839614085,lstm_scaffold_diff
14,43,18.667290632653064,516.3893355244769,22.72420153766633,14.806813208875225,15.163455449598349,lstm_scaffold_diff
15,43,9.33302927755102,144.99223262742564,12.041272051881627,12.111615167870122,11.933142127797684,lstm_scaffold_diff
16,43,22.35871491896258,1210.5246841144797,34.79259524833524,5.743190284032342,5.624423375943186,lstm_scaffold_diff
17,43,5.00070508659864,42.66028731123676,6.531484311489752,13.955078466984371,13.16531057818776,lstm_scaffold_diff
18,43,17.287500020408185,522.7502135152445,22.86373139964788,2.9200431373617817,2.94060484254644,lstm_scaffold_diff
