cid,round,MAE,MSE,RMSE,MAPE (%),SMAPE (%),Model_Strategy
840,50,35.81315957688492,3283.209235034506,57.29929524029511,27572.551873446053,78.5307936621232,transformer_fedProx_diff
841,50,7.545827937003969,107.4915291289969,10.367812166942306,5185.098289513964,83.853023030634,transformer_fedProx_diff
842,50,5.969505866914682,102.99163394860122,10.14847939095317,14072171662.790564,164.96268830242374,transformer_fedProx_diff
843,50,286.0507236210317,185333.5372905033,430.5038179743628,185553.84085203303,71.14853778181978,transformer_fedProx_diff
844,50,24.84789426388889,1216.0413650619632,34.871784655534384,16931.746395176673,83.80404574497284,transformer_fedProx_diff
845,50,0.7009230251835318,1.8218021577156365,1.3497415151485992,595680.5914377191,83.07411715866353,transformer_fedProx_diff
846,50,0.0636361298988095,0.0053286492592551,0.0729975976266011,630901029.6902032,199.76434492185075,transformer_fedProx_diff
847,50,4.082200964136905,34.29960815866802,5.856586732787966,3418.0414679696555,105.82401809322666,transformer_fedProx_diff
848,50,5.339738481498015,60.19101636586133,7.758286947893931,5451.457885291909,83.3212775953166,transformer_fedProx_diff
849,50,1.138077998888889,2.4111941468703013,1.5528020308044104,1018.2865218696662,98.591038958507,transformer_fedProx_diff
850,50,4.9745960218750005,41.98950430740487,6.479930887548483,598071.0341223571,88.21233865390167,transformer_fedProx_diff
851,50,11.527550749007936,383.2460546878529,19.5766711850573,6794.08358160708,87.41743981444547,transformer_fedProx_diff
852,50,43.81908481746032,3495.544247845636,59.12312785911818,30044.93952793904,84.8044578808651,transformer_fedProx_diff
853,50,48.313997950396825,4932.769720027571,70.23367938551682,31916.61301553004,83.20222032122096,transformer_fedProx_diff
854,50,6.872791794543652,93.71264646191456,9.680529244928428,3316.601999081593,71.25883979689586,transformer_fedProx_diff
855,50,6.046695676686508,104.32092960087812,10.213761775216716,3281.8074538087494,63.72984486100128,transformer_fedProx_diff
856,50,61.34467757291667,7551.768299481634,86.90091080927537,19966.55395847576,86.92904675606682,transformer_fedProx_diff
857,50,43.09485714781746,3371.0953735452567,58.06113479381244,17198.406237530013,83.38471007252541,transformer_fedProx_diff
858,50,778.5983357539682,1136656.3708308756,1066.1408775724133,288307.66741941846,83.27862174866665,transformer_fedProx_diff
859,50,2.9407719964285715,15.236776498827496,3.903431374935071,882101992.8294791,91.8163853862358,transformer_fedProx_diff
860,50,6.656550052380953,129.89361065510704,11.39708781466156,600056.9216150934,100.91519587979136,transformer_fedProx_diff
861,50,2.6150554112599207,13.90046424336238,3.7283326358256152,972.499975608854,80.39475413552958,transformer_fedProx_diff
862,50,91.45964228521824,13999.269328164371,118.31850796965102,51033.05560876755,88.73028366553416,transformer_fedProx_diff
863,50,101.96093620535714,25616.22605430794,160.05069838744205,20731948510.39615,35.10587874096908,transformer_fedProx_diff
864,50,32.08516989087302,3125.235127562286,55.90380244278815,7658456071.959439,32.94198554878015,transformer_fedProx_diff
865,50,6.513898750992063,124.86110417010588,11.174126550657366,1423035103.9213045,33.33451623340355,transformer_fedProx_diff
866,50,1.4326466866567462,5.691461898834986,2.38567849863199,317992406.2802861,33.99419166497481,transformer_fedProx_diff
867,50,6.446537381448413,133.88226917373373,11.570750588174208,1556281896.120718,32.63919917785012,transformer_fedProx_diff
868,50,71.5590994047619,10001.307455234197,100.00653706250505,10830965149.276628,52.4818072786134,transformer_fedProx_diff
869,50,30.524873231646826,3024.746614340752,54.99769644576718,6932224785.962747,32.556535848766174,transformer_fedProx_diff
