cid,round,MAE,MSE,RMSE,MAPE (%),SMAPE (%),Model_Strategy
1,42,5.073945698052722,39.7334661583674,6.303448751149437,20.9792404717942,19.485399830264104,gru_fedAvg_diff0
2,42,1.659317777882653,4.145827535472689,2.036130530067434,71.11710167630966,46.39733590148106,gru_fedAvg_diff0
3,42,15.644064409880963,476.2906259623739,21.82408362251148,23.845271460109256,18.95341597194766,gru_fedAvg_diff0
4,42,14.54387868877552,380.1604725502026,19.49770428922858,3.4683383203266054,3.4804490009975293,gru_fedAvg_diff0
5,42,1.8238679876615649,5.564980039992417,2.359020991850733,56.35296984832703,37.34533780279058,gru_fedAvg_diff0
6,42,4.060585069812926,31.090457038573813,5.575881727455651,9.122977661227774,8.999540074949742,gru_fedAvg_diff0
7,42,16.297810708163272,476.40461303728216,21.826694963674235,9.25206636198483,9.636456486444349,gru_fedAvg_diff0
8,42,10.2766840997449,170.40288308791486,13.053845528728877,7.040384847060928,7.121214802505765,gru_fedAvg_diff0
9,42,9.776107929030612,155.5008719491859,12.469998875268027,38.80037804737061,30.79188051236212,gru_fedAvg_diff0
10,42,56.40207721301021,4804.4416505069885,69.31407974219226,10.55985385699227,10.500116150781924,gru_fedAvg_diff0
11,42,9.108842567772118,108.9925212823149,10.43994833714779,6.54373917080697,6.818895081786391,gru_fedAvg_diff0
12,42,5.136589094812929,47.17560832722855,6.868450212910373,6.01535839476515,6.169159025771767,gru_fedAvg_diff0
13,42,15.36779959719388,384.8054559484971,19.616458802457117,13.96781094064488,13.866889688693355,gru_fedAvg_diff0
14,42,19.33929229812926,517.2671067589481,22.743506914259022,16.529599712595612,16.080361222336663,gru_fedAvg_diff0
15,42,10.910709165986392,183.19583464559307,13.534985579807357,14.985045191464907,14.19516271161632,gru_fedAvg_diff0
16,42,22.42544121658163,1146.0808788800452,33.85381631190264,5.802930156515472,5.643616571526126,gru_fedAvg_diff0
17,42,4.974587235391157,42.1770550095719,6.494386422871055,13.897009740288423,13.106477893978758,gru_fedAvg_diff0
18,42,18.413069042517037,557.7130341089156,23.615948723456267,3.101958508621834,3.127113652096717,gru_fedAvg_diff0
19,42,6.1462009292517,57.17523073860237,7.561430469071468,12.514350839192668,11.845746244802127,gru_fedAvg_diff0
20,42,18.105576844217683,548.5556464365893,23.421264834260967,13.870871591637018,13.08152706743025,gru_fedAvg_diff0
21,42,2.690926938698979,12.743412185135876,3.5697916164863006,22.253557730244715,19.4560211185896,gru_fedAvg_diff0
22,42,1.1454375511734691,2.259710996721423,1.503233513703517,13.60017730344347,12.865509371253856,gru_fedAvg_diff0
23,42,11.828645463945586,239.17325001870543,15.465227124704812,4.341417644530464,4.401983720556647,gru_fedAvg_diff0
24,42,24.44848996496599,929.8570041196152,30.49355676400533,11.93825177488802,11.544798872076942,gru_fedAvg_diff0
25,42,18.13248491105442,625.3855638698893,25.007710088488498,26.190094082387397,22.61912852131106,gru_fedAvg_diff0
26,42,13.467647007559526,268.7367054284792,16.39319082511026,36.72468918300072,30.300407549714716,gru_fedAvg_diff0
27,42,4.528462800170069,35.54893252323099,5.962292555991444,4.710723272384753,4.7695415066897855,gru_fedAvg_diff0
28,42,9.632996598154762,168.09653527468672,12.965204791081655,19.26419511503771,18.558267482524275,gru_fedAvg_diff0
29,42,54.815884869357646,5854.155620890747,76.51245402475826,15.818042688224113,16.559072801369386,gru_fedAvg_diff0
30,42,30.60350221590136,1345.4840033499952,36.68083973070948,20.874956089634896,19.144463205316185,gru_fedAvg_diff0
31,42,22.47688655858844,762.1581179438247,27.60721133950013,17.739971483365885,16.700206328017202,gru_fedAvg_diff0
32,42,28.32877749260204,1290.294773256599,35.92067334080194,39.17203321226469,30.425401322873547,gru_fedAvg_diff0
33,42,8.613370770238093,116.27958752362854,10.783301327683862,7.031550970110328,6.863543573254632,gru_fedAvg_diff0
34,42,7.122541117610545,86.06366040361236,9.27705019947679,12.763470244848705,12.07227712414602,gru_fedAvg_diff0
35,42,5.479592679209184,51.43916226928391,7.172110029083764,12.06480911689932,11.622522209473615,gru_fedAvg_diff0
36,42,6.853261238894558,91.08527831818728,9.543860765863428,31.821045364915395,24.24402453807003,gru_fedAvg_diff0
37,42,8.674208218426873,99.5820284912393,9.979079541282315,23.63708973716867,23.02955273599965,gru_fedAvg_diff0
38,42,3.979822821258505,26.19914521453438,5.11851005806713,2.301577646506105,2.3091931418335543,gru_fedAvg_diff0
39,42,8.923384356037415,156.4421675964754,12.507684341894604,9.436257565818456,9.511051410523129,gru_fedAvg_diff0
40,42,33.3155353642663,1996.1657636155303,44.67847091850314,64.17815444387196,44.21069123864277,gru_fedAvg_diff0
41,42,7.306867166539122,75.83503932543124,8.70833160401183,10.571697847478887,11.125517997959175,gru_fedAvg_diff0
42,42,18.17099697610545,728.8295686495957,26.99684367939326,5.241293691760573,5.177467265163608,gru_fedAvg_diff0
43,42,8.216955335943878,118.99023566189426,10.90826455775135,32.49857143290685,27.405819164557148,gru_fedAvg_diff0
44,42,0.9896199793282312,1.4827939866329467,1.2177002860445367,39.058435954718654,30.691757544671272,gru_fedAvg_diff0
45,42,0.1077896630442177,0.0186459468426699,0.1365501623677905,13.597229230763528,14.81214279777388,gru_fedAvg_diff0
46,42,1.0876499924829932,1.7568000749366002,1.3254433503309753,76.99237628711795,48.198404286889385,gru_fedAvg_diff0
47,42,16.40822978112245,417.0614381399263,20.422082120585213,20.855291978929845,18.510268147936724,gru_fedAvg_diff0
48,42,3.714178658052721,24.31447859333987,4.930971364076237,29.58950667626624,23.377474623649352,gru_fedAvg_diff0
49,42,7.719383024353744,105.14918281468071,10.254227558167448,14.052764992147704,13.645825863074492,gru_fedAvg_diff0
50,42,0.7119636880442175,0.8692940996234945,0.9323594261997326,5.135447750620441,5.086692672891922,gru_fedAvg_diff0
51,42,8.075955449982995,85.19599869388952,9.230167858380993,26.75849427061605,29.910018244340343,gru_fedAvg_diff0
52,42,15.89345514141156,371.4087006610331,19.27196670454349,15.712045255682725,14.358451702291072,gru_fedAvg_diff0
53,42,1.9602456556818184,425.9891073352711,20.6395035631982,6392033.8067733,27.840729578120936,gru_fedAvg_diff0
54,42,9.756693383758511,159.85075653669483,12.643209898467036,6.868710332389756,7.112085118991185,gru_fedAvg_diff0
55,42,7.852669238835033,96.12432406048798,9.804301304044465,25.072647405476214,22.59518099252656,gru_fedAvg_diff0
56,42,5.175385621428574,44.16220566208991,6.645465044832447,8.491031506609692,8.439980178285976,gru_fedAvg_diff0
57,42,12.964037681292526,252.9908161301744,15.905685025492438,14.710509744656312,13.85207440707575,gru_fedAvg_diff0
58,42,8.61329446096939,120.59943570053528,10.981777438126093,10.360186071891604,10.00583623835183,gru_fedAvg_diff0
59,42,28.445733042916668,1269.0816845622164,35.624172756180826,400.2219407365933,66.08937809256565,gru_fedAvg_diff0
60,42,91.52752654166667,12291.212035318968,110.8657387803778,39.89717079192447,37.16448245658165,gru_fedAvg_diff0
61,42,6.989461520782314,83.94062957930393,9.161911895412656,14.20116581602395,13.484657194672836,gru_fedAvg_diff0
62,42,7.447698223384354,93.02964799134833,9.64518781524488,6.450241767991664,6.3460992258777775,gru_fedAvg_diff0
63,42,4.7985724768962585,37.43377229532231,6.118314497908907,11.107629344158616,10.613749261300926,gru_fedAvg_diff0
64,42,4.735308439464286,35.27591458056761,5.939353043940696,19.43837460131153,17.398499132106313,gru_fedAvg_diff0
65,42,4.694645863520409,37.85074287078885,6.152295739867261,15.89297744995405,14.666818781706572,gru_fedAvg_diff0
66,42,4.866482394982993,45.22420043749753,6.724894083738236,7.581256286760758,7.531238488028647,gru_fedAvg_diff0
67,42,6.6620423551020425,85.9364594424358,9.270191985198354,10.827108895260302,10.401887491777268,gru_fedAvg_diff0
68,42,10.363076433826532,151.69049344011813,12.316269461168757,21.75239021840338,23.92690058818815,gru_fedAvg_diff0
69,42,15.755749470909867,304.5143710471294,17.45034014130181,10877254134.418043,76.92360994050502,gru_fedAvg_diff0
70,42,2.821184039353742,11.093969956719109,3.33076116776918,17.666267999951415,19.03892983633596,gru_fedAvg_diff0
71,42,10.249195562925172,151.95431517353975,12.326975102333083,19.743897437129853,22.072187225580844,gru_fedAvg_diff0
72,42,13.776596267619052,279.06159504537703,16.705136786191755,26.17554163935363,29.68037245007336,gru_fedAvg_diff0
73,42,2.157083654566327,6.177067582833331,2.485370713361154,18.64933194453166,19.742232791555388,gru_fedAvg_diff0
74,42,9.401556772661566,132.1242658836551,11.49453199933147,21.55175469992968,24.34495528792445,gru_fedAvg_diff0
75,42,16.29511314744898,359.5892216131023,18.962837910320868,24.157364321978967,21.87811143547382,gru_fedAvg_diff0
76,42,20.792057963435397,828.8721396978151,28.790139626229934,4.397534366880691,4.430930305010525,gru_fedAvg_diff0
77,42,7.323908572738096,92.09736885894137,9.596737407001472,12.7744782141635,12.38668374781571,gru_fedAvg_diff0
78,42,25.789408989498305,1218.809313517334,34.91144960492666,12641952958.380651,26.33859167189848,gru_fedAvg_diff0
79,42,15.61074424506803,345.88565338191984,18.59800132761367,10.54560417960562,10.692858180429456,gru_fedAvg_diff0
80,42,35.9896374872449,1937.0106153005904,44.01148276643938,9.090567650165411,8.996003343446699,gru_fedAvg_diff0
81,42,0.562897780782313,0.5052179462078313,0.7107868500526943,11.90419919522963,12.656894858903248,gru_fedAvg_diff0
82,42,3.322171409642858,15.738302656926209,3.96715296616178,17.003559572264308,16.686379261381965,gru_fedAvg_diff0
83,42,0.2090552923299319,0.0845923353797521,0.2908476153929272,50.16353710344872,35.79455718406042,gru_fedAvg_diff0
84,42,1.5563844020238096,4.466815696459288,2.1134842550772146,46.398361055278656,32.826703496486026,gru_fedAvg_diff0
85,42,5.889435300340136,67.20156578987165,8.19765611561449,9.489879982992058,9.139499609046284,gru_fedAvg_diff0
86,42,6.848493567270409,70.18412192075988,8.37759642861602,38.4551560434841,30.054879480918316,gru_fedAvg_diff0
87,42,9.59330716079932,151.3002394009314,12.300416228767682,62.351652111436906,42.53015643279706,gru_fedAvg_diff0
88,42,27.779013248129235,1392.3242030002104,37.31386073565975,12.38076178657786,11.391293048639843,gru_fedAvg_diff0
89,42,23.93451736734693,1195.8297832006908,34.58077187109465,5.681333593858164,5.6543107553828085,gru_fedAvg_diff0
