cid,round,MAE,MSE,RMSE,MAPE (%),SMAPE (%),Model_Strategy
0,42,7.124515108545922,108.80247682974866,10.430842575254822,15.059269993183078,13.536344779806544,gru_scaffold_lr
1,42,5.056943875501702,40.23461027378853,6.343075773927703,20.65455130678693,19.45936427717887,gru_scaffold_lr
2,42,1.5345828979506804,3.7764120405446016,1.9432992668512488,64.50834872093849,43.32779850049901,gru_scaffold_lr
3,42,14.418228560221095,470.5983514391802,21.6932789462354,22.668296481525022,17.678106434603603,gru_scaffold_lr
4,42,13.238070251700686,333.96288006654584,18.274651298083523,3.136271726311684,3.1452034398924926,gru_scaffold_lr
5,42,1.6654560737840136,5.096570784637686,2.257558589414168,47.77083064583646,33.50851427058386,gru_scaffold_lr
6,42,3.887301669982994,30.51677222033008,5.524198785374226,8.60391987413352,8.575127102664409,gru_scaffold_lr
7,42,14.928889331632664,420.58526197277297,20.508175491076063,8.551122175287365,8.743628116685077,gru_scaffold_lr
8,42,10.37613604515306,169.57628130890765,13.0221458027818,7.13300220678766,7.195924862415143,gru_scaffold_lr
9,42,9.848210057619047,151.53534105852088,12.30996917374373,37.50869914197932,30.908299120257396,gru_scaffold_lr
10,42,55.76897120790818,4696.7681416999,68.53297120145821,10.271612628333838,10.31835231922959,gru_scaffold_lr
11,42,6.950000726785724,70.67317457097269,8.406733882488055,4.980623026938962,5.142976483504735,gru_scaffold_lr
12,42,4.959630111309526,43.84083085608464,6.621240884916108,5.838473382813502,5.963465612074499,gru_scaffold_lr
13,42,15.38319374804422,395.3082079397118,19.88235921463325,13.783704832873411,13.82784519841914,gru_scaffold_lr
14,42,19.79076112193878,557.6983548743825,23.615637930709863,16.427909307823963,16.32949914184118,gru_scaffold_lr
15,42,10.739256231122448,176.20543144607635,13.274239392374856,14.437743579966266,13.914667170823822,gru_scaffold_lr
16,42,19.51203359923469,1027.3036170002908,32.051577449484306,5.00161244284964,4.898372577313683,gru_scaffold_lr
17,42,4.911933061309525,41.227076829519405,6.420831474935268,13.840249812298264,12.95632226201758,gru_scaffold_lr
18,42,17.203427200680295,503.094422365128,22.4297664358131,2.9136954602079874,2.926851080338754,gru_scaffold_lr
19,42,5.67912778367347,51.10618134299843,7.148858744093244,11.446465942430205,10.96974177902086,gru_scaffold_lr
20,42,16.57776819557823,499.5827282238139,22.35134734694564,12.36476601773407,11.823405318824594,gru_scaffold_lr
21,42,2.62542403082483,12.636912854344668,3.5548435766352178,21.273331632725352,18.88952594375879,gru_scaffold_lr
22,42,1.1459399540646258,2.2267410655119457,1.4922268813796198,13.46023448187425,12.863466957088624,gru_scaffold_lr
23,42,11.557182139115657,227.24971454053255,15.074803963585484,4.21969386321305,4.290007243465106,gru_scaffold_lr
24,42,24.2643822994898,943.1461349475466,30.710684377713672,11.579940366369556,11.370835859642504,gru_scaffold_lr
