cid,round,MAE,MSE,RMSE,MAPE (%),SMAPE (%),Model_Strategy
0,50,7.071927168750003,111.16107756830262,10.543295384665203,15.16790260348458,13.590396254058726,gru_scaffold_diff
1,50,5.24684821417517,42.589680204557325,6.52607693829588,21.36934361101032,20.242619655789717,gru_scaffold_diff
2,50,1.2516112826615646,3.1679208520928506,1.7798654028023722,47.707417441802654,34.25937246914551,gru_scaffold_diff
3,50,14.489590523486402,488.9664389889039,22.112585533783783,23.544303914533543,17.9411642493028,gru_scaffold_diff
4,50,13.33282998469388,349.309190968406,18.689815166780168,3.1634193354542104,3.171969036949057,gru_scaffold_diff
5,50,1.5467995217772108,4.706334802262601,2.1694088600959023,42.709641457294765,30.98891027092688,gru_scaffold_diff
6,50,3.986168529676872,32.91391495849931,5.737065012573878,8.743275614617009,8.793087314298239,gru_scaffold_diff
7,50,14.33689706530613,417.7228160379862,20.43826842073433,8.228798847888593,8.461882009132319,gru_scaffold_diff
8,50,9.411393238690476,143.0108271984164,11.958713442440889,6.46530121472156,6.521997271772144,gru_scaffold_diff
9,50,8.448501670357144,138.57404002963375,11.7717475350788,30.78513853428398,25.79778760400097,gru_scaffold_diff
10,50,51.902141384778936,4439.811408614547,66.63190983766371,9.294032762125228,9.54570227231779,gru_scaffold_diff
11,50,6.560128141751709,65.30243274039034,8.080992064121233,4.696744787711554,4.8415894890587134,gru_scaffold_diff
12,50,4.987697296853743,44.41509100390492,6.664464795008293,5.847193099291313,5.984073693444564,gru_scaffold_diff
13,50,13.618915449914969,319.5287722233721,17.875367750716965,12.082257765320414,12.198276208514832,gru_scaffold_diff
14,50,14.837262763265311,355.3940331711075,18.85189733610672,11.50824607523161,11.8273409863115,gru_scaffold_diff
15,50,8.21637388282313,132.49943261060176,11.51083978737441,10.097016075659631,10.208729528877177,gru_scaffold_diff
16,50,20.405322184268705,1090.7709860193834,33.02682222102791,5.236559455269233,5.132137354939208,gru_scaffold_diff
17,50,5.041463800833334,42.836567818281104,6.544965073877866,14.109125324589186,13.292331126856627,gru_scaffold_diff
18,50,16.89773770748301,492.8650894136717,22.20056506969297,2.8596355084778287,2.8745591652293885,gru_scaffold_diff
19,50,5.734723922619048,54.160466370617264,7.359379482715731,11.618879215613958,11.151719579373228,gru_scaffold_diff
20,50,14.498812465306122,452.8499131937098,21.28027051505008,10.44045935249004,10.206226764615344,gru_scaffold_diff
21,50,2.5043787871513605,11.986292342362692,3.462122519837028,19.82124162136653,18.049055106281045,gru_scaffold_diff
22,50,1.1296047456462586,2.2475169529417958,1.4991720891684834,13.061006373912148,12.688826270562844,gru_scaffold_diff
23,50,10.379886109183689,210.4533190392508,14.507009307202184,3.7765862020512886,3.8567513547849273,gru_scaffold_diff
24,50,19.519424438945588,709.3603456399696,26.63381958412968,8.573044353600846,8.795883639349054,gru_scaffold_diff
25,50,16.482164302380955,609.9207353660108,24.69657335271456,23.46572010995768,21.03231264605104,gru_scaffold_diff
26,50,10.781352338018708,188.2268725839496,13.719579898231196,26.80159627566184,24.00626782908473,gru_scaffold_diff
27,50,4.385574323299321,33.44177413631565,5.782886315354613,4.574243137953085,4.638349896471086,gru_scaffold_diff
28,50,9.75924755461735,168.66487718352087,12.98710426475128,19.349457867346647,18.701182346193924,gru_scaffold_diff
