cid,round,MAE,MSE,RMSE,MAPE (%),SMAPE (%),Model_Strategy
0,50,7.550228969685379,112.19252576122172,10.592097325894514,16.113993333367187,14.524198238512351,lstm_fedAvg_diff0
1,50,5.053657636420069,40.17111942058393,6.338069060887861,20.431855166691296,19.44816635311042,lstm_fedAvg_diff0
2,50,1.7281170563010204,4.348915223754517,2.085405290046641,75.82743866856045,48.33630023666023,lstm_fedAvg_diff0
3,50,17.051943222806134,525.6745064828436,22.9275926883492,25.624551014459374,20.56602230775712,lstm_fedAvg_diff0
4,50,16.014479239795936,420.95368955811847,20.51715598122992,3.8258370089456326,3.8503789024115047,lstm_fedAvg_diff0
5,50,1.890802821420068,5.850787108306245,2.4188400336331144,60.21347184073611,38.67426959004632,lstm_fedAvg_diff0
6,50,4.266149342602041,32.98794017225904,5.743512877347716,9.536188562752644,9.458507646576306,lstm_fedAvg_diff0
7,50,18.807681547789127,564.7135871415488,23.76370314453429,10.835117878009475,11.426352342456829,lstm_fedAvg_diff0
8,50,10.880448919812927,190.8698748732056,13.81556639711907,7.452645640049414,7.562978430719997,lstm_fedAvg_diff0
9,50,9.65461617697279,156.1378882324298,12.495514724589372,38.76027909744163,30.34554637190892,lstm_fedAvg_diff0
10,50,52.680448957908176,4320.420550715631,65.72990606045038,9.791060708760448,9.757845167793812,lstm_fedAvg_diff0
11,50,10.677586454166676,143.8187158888658,11.992444116562137,7.70197512080137,8.080400609436666,lstm_fedAvg_diff0
12,50,5.241544801615649,48.727433442169975,6.980503810053396,6.119088211540806,6.288081734367667,lstm_fedAvg_diff0
13,50,15.097941091581635,382.7122256899056,19.563032119022488,13.577967821952091,13.581436358348997,lstm_fedAvg_diff0
14,50,18.970215984353747,503.3686260163436,22.435878097733184,15.958207189322,15.708347609310062,lstm_fedAvg_diff0
15,50,10.714627042687072,178.61768523926617,13.364792749581497,14.883818137878576,14.012221753979818,lstm_fedAvg_diff0
16,50,23.0043540465136,1203.3001869161578,34.68861754114969,5.906792943118387,5.792964617772565,lstm_fedAvg_diff0
17,50,5.021201812602041,42.459830787821566,6.516120838951774,13.971333489534745,13.194980775270125,lstm_fedAvg_diff0
18,50,19.88286404761908,641.1156826735927,25.320262294723424,3.338048200941994,3.380143058965088,lstm_fedAvg_diff0
19,50,6.125231648299319,56.524509483041925,7.518278358975672,12.489116930276507,11.840849694487607,lstm_fedAvg_diff0
20,50,18.054729163775505,556.0209763855476,23.58009703935816,14.118814778182776,13.186162417800082,lstm_fedAvg_diff0
21,50,2.678289207389456,12.562771920129318,3.5444000790160977,22.158731975926493,19.395169503788857,lstm_fedAvg_diff0
22,50,1.1389727854591836,2.2546510867422804,1.5015495618667671,13.539086323912002,12.773914484554291,lstm_fedAvg_diff0
23,50,11.267592940306132,225.71622414156283,15.023855169082363,4.123476913205406,4.186329122106064,lstm_fedAvg_diff0
24,50,23.47738766071429,879.8647244317502,29.662513791513863,11.314705762869288,11.043400925796586,lstm_fedAvg_diff0
25,50,17.62346730255102,607.5605376632057,24.648743125425398,25.8448786397604,21.88129328741865,lstm_fedAvg_diff0
26,50,13.22894103477041,264.6828173075728,16.269075490253673,35.398364820662394,29.75182080672343,lstm_fedAvg_diff0
27,50,4.511096773979593,34.76909560023545,5.896532506502059,4.700138178920407,4.760135263770362,lstm_fedAvg_diff0
28,50,9.815165557678574,169.46346210841034,13.017813261389575,19.277461615549672,18.80021591016132,lstm_fedAvg_diff0
29,50,54.06912769713543,5775.786266638231,75.9985938464537,15.315749736362708,16.21667352114159,lstm_fedAvg_diff0
30,50,29.3098030162415,1255.2052040499398,35.42887528626812,20.00311993907112,18.404087323317828,lstm_fedAvg_diff0
