Model_Strategy,Round,METRIC,Count,Min,Q1,Median,Q3,Max,IQR,True Min (Non-outlier),True Max (Non-outlier)
gru_fedAvg_diff0_metrics_round48.csv,48,SMAPE (%),1409,1.2532690171379488,16.301534965986335,29.469371575539498,45.31838927278227,200.0,29.016854306795935,1.2532690171379488,88.36824940160004
gru_fedAvg_metrics_round48.csv,48,SMAPE (%),1409,1.2823665008920493,16.681098615009095,29.70996164265034,45.59610505607839,200.0,28.9150064410693,1.2823665008920493,88.30439011704593
gru_fedProx_diff_metrics_round48.csv,48,SMAPE (%),1409,1.2967459233178338,17.59527118549037,30.46658004347771,46.14484193860204,200.0,28.549570753111674,1.2967459233178338,88.77912751633436
gru_fedProx_metrics_round48.csv,48,SMAPE (%),1409,1.3177748413853516,17.331246784358875,30.440262893908653,46.1078227368269,200.0,28.776575952468022,1.3177748413853516,88.32325103951194
gru_scaffold_diff_metrics_round48.csv,48,SMAPE (%),1409,1.1392145963710003,14.7220538078126,27.8709992039562,43.18433676480484,200.0,28.46228295699224,1.1392145963710003,85.41644139549838
gru_scaffold_lr_metrics_round48.csv,48,SMAPE (%),1409,1.1050108409905208,15.112582255655136,28.24418594816265,43.71235324028682,200.0,28.599770984631682,1.1050108409905208,86.34116606044542
lstm_fedAvg_diff0_metrics_round48.csv,48,SMAPE (%),1409,1.248656322793924,17.35143789015638,30.58531240263947,46.89362663875122,200.0,29.542188748594842,1.248656322793924,90.67624893562156
lstm_fedAvg_metrics_round48.csv,48,SMAPE (%),1409,1.345271026642367,17.81459724824818,30.87700784901628,47.23852143785914,200.0,29.42392418961096,1.345271026642367,91.07738342820436
lstm_fedProx_diff_metrics_round48.csv,48,SMAPE (%),1409,1.3074328266261763,18.500010844863013,31.547338978553352,47.305888419152495,200.0,28.805877574289482,1.3074328266261763,90.16274468507515
lstm_fedProx_metrics_round48.csv,48,SMAPE (%),1409,1.329956929781907,18.68222658388648,31.56732629336122,47.2393522925437,200.0,28.55712570865722,1.329956929781907,88.80469890931073
lstm_scaffold_diff_metrics_round48.csv,48,SMAPE (%),1409,1.134510019865998,15.628009070714048,28.71489618245855,44.70272657403988,200.0,29.07471750332583,1.134510019865998,87.89679040115293
lstm_scaffold_lr_metrics_round48.csv,48,SMAPE (%),1409,1.1304250313612532,15.66847746502005,28.804536389839075,44.671301561190994,200.0,29.002824096170944,1.1304250313612532,88.17004547679291
