Model_Strategy,Round,METRIC,Count,Min,Q1,Median,Q3,Max,IQR,True Min (Non-outlier),True Max (Non-outlier)
gru_fedAvg_diff0_metrics_round50.csv,50,MAE,1409,0.0275003468368055,5.262139522321429,12.083897522420637,27.2616204811508,7095.406312003968,21.99948095882937,0.0275003468368055,58.96478567956349
gru_fedAvg_metrics_round50.csv,50,MAE,1409,0.0277189261453372,5.259167283234127,11.793785836805553,26.81794439642856,6971.590049007936,21.558777113194434,0.0277189261453372,58.1526034484127
gru_fedProx_diff_metrics_round50.csv,50,MAE,1409,0.0272292250833333,5.588112355704365,12.813677151785711,28.002346555527208,6397.756431696428,22.414234199822843,0.0272292250833333,61.41719165972223
gru_fedProx_metrics_round50.csv,50,MAE,1409,0.026819948469246,5.406052331845238,12.5404237390873,27.73217375396825,5952.409066071429,22.326121422123013,0.026819948469246,60.29502316964285
gru_scaffold_diff_metrics_round50.csv,50,MAE,1409,0.0251348682237102,4.829804740136056,10.695920786706347,24.50840774801586,3970.777476835318,19.678603007879804,0.0251348682237102,53.14533789186508
gru_scaffold_lr_metrics_round50.csv,50,MAE,1409,0.024372781328869,4.833733915178572,10.896918586557538,24.548410994196427,3264.930974900793,19.714677079017854,0.024372781328869,53.99139284970239
lstm_fedAvg_diff0_metrics_round50.csv,50,MAE,1409,0.0300971005907737,5.491996890723271,12.57400175297619,28.011863066964285,10039.870026388888,22.519866176241013,0.0300971005907737,61.78220262400793
lstm_fedAvg_metrics_round50.csv,50,MAE,1409,0.0285128760208333,5.558875502728175,12.791607762896824,28.80546730357143,8694.603961656747,23.246591800843255,0.0285128760208333,63.387677548115086
lstm_fedProx_diff_metrics_round50.csv,50,MAE,1409,0.0273895678090277,5.72997089781746,13.059196431292523,28.891620407242065,6560.640593849206,23.161649509424606,0.0273895678090277,62.51869746691468
lstm_fedProx_metrics_round50.csv,50,MAE,1409,0.0277065783581349,5.798189728918652,13.162468068948412,29.24361667460317,6817.069012301587,23.445426945684517,0.0277065783581349,64.05660536210317
lstm_scaffold_diff_metrics_round50.csv,50,MAE,1409,0.0258936688660714,5.019606072363946,11.277266677579368,25.57846742708333,4803.907951835317,20.558861354719383,0.0258936688660714,56.3585600639881
lstm_scaffold_lr_metrics_round50.csv,50,MAE,1409,0.0267308261185515,5.093981547874152,11.493387567956349,26.295297594742063,5906.117159325397,21.201316046867912,0.0267308261185515,57.89636501537698
