Model_Strategy,Round,METRIC,Count,Min,Q1,Median,Q3,Max,IQR,True Min (Non-outlier),True Max (Non-outlier)
gru_fedAvg_diff0_metrics_round50.csv,50,RMSE,1409,0.0345839263482697,7.457074017123478,17.423421329067555,42.135336533977565,8342.806702415777,34.67826251685409,0.0345839263482697,93.35210341883275
gru_fedAvg_metrics_round50.csv,50,RMSE,1409,0.0347184755804598,7.383776823622144,17.13816732919969,41.39261241254076,8107.810470037859,34.008835588918615,0.0347184755804598,92.00918162114192
gru_fedProx_diff_metrics_round50.csv,50,RMSE,1409,0.0333940860698476,7.756462014825082,18.51654867653208,43.39982199527179,6854.659572394613,35.64335998044671,0.0333940860698476,95.26848319573412
gru_fedProx_metrics_round50.csv,50,RMSE,1409,0.0332069948046314,7.6350462995546415,18.20728901720192,42.745920773877046,6436.484328843323,35.1108744743224,0.0332069948046314,95.20751572728985
gru_scaffold_diff_metrics_round50.csv,50,RMSE,1409,0.0331863941459458,7.087747693620532,16.033541943719257,40.272445549654144,4636.745062940963,33.18469785603361,0.0331863941459458,89.74231685187249
gru_scaffold_lr_metrics_round50.csv,50,RMSE,1409,0.0328327423351585,7.111999631010837,16.478963989973813,40.65143357208974,4090.127275493512,33.539433941078904,0.0328327423351585,90.44792453302016
lstm_fedAvg_diff0_metrics_round50.csv,50,RMSE,1409,0.0360343226871594,7.723034038865616,18.076850839890163,43.08891354845708,11550.499858015402,35.365879509591466,0.0360343226871594,95.61796136090344
lstm_fedAvg_metrics_round50.csv,50,RMSE,1409,0.0347252540329651,7.77652067840059,18.361609193677083,43.22995666307399,9612.386187184264,35.453435984673405,0.0347252540329651,96.34476107623004
lstm_fedProx_diff_metrics_round50.csv,50,RMSE,1409,0.0332380402399379,8.00072102344855,18.98864203263169,44.32365048985117,6912.757035688799,36.32292946640262,0.0332380402399379,97.97515663006698
lstm_fedProx_metrics_round50.csv,50,RMSE,1409,0.0334404299918892,8.039762184397448,19.024796738805733,44.26164288044076,7123.462953716486,36.221880696043314,0.0334404299918892,98.18942482189098
lstm_scaffold_diff_metrics_round50.csv,50,RMSE,1409,0.0334266349460148,7.266484886569581,16.84985172189126,41.4248734293644,6506.149948020159,34.158388542794825,0.0334266349460148,91.96536490585306
lstm_scaffold_lr_metrics_round50.csv,50,RMSE,1409,0.0335350142697989,7.265900011504806,16.78616978604027,41.41013813112183,6482.752727497388,34.14423811961703,0.0335350142697989,92.2217916750192
