round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,13.291608271825398,213.09706334795538,14.597844476084658,188.6489849612877,80.97073148626211
2,15.285015073908731,269.97823057937313,16.431014289427573,212.34897084722846,87.13655790515249
3,13.038278522321429,203.09369405562248,14.251094486235873,183.6685911964472,80.4363704274523
4,10.65729810267857,140.92575438296356,11.871215370928267,151.46103748985342,72.28568116704987
5,8.709326737599206,96.239271479768,9.810161643916373,122.68489305405996,64.47093935094956
6,7.898687968998016,80.05031073841316,8.947083923738123,109.59486237986991,60.683568886383036
7,7.130460578869047,65.97865889382147,8.122724844153067,96.83543707751832,56.770203597115874
8,6.593006029017858,57.37828880912611,7.574845794412327,87.44526840357692,53.75304509123632
9,6.6513138891369055,58.26724792409364,7.633298626681236,88.68963719479926,54.102989609247906
10,6.437012911954365,54.85068805247009,7.406125036243318,84.98887198431927,52.880927748794726
11,6.821494613343254,61.29734392522292,7.829262029413942,91.91706969351743,55.010845443898646
12,6.768085958085318,60.281889116358705,7.764141234956941,91.19040061118044,54.75643793204229
13,6.728484310515873,60.1320341530962,7.754484776766036,90.67140397461043,54.43178288060484
14,6.515264261904761,56.866448612698036,7.540984591729255,87.23400229766808,53.18361935787552
15,6.44456962202381,55.793782992312636,7.469523612139708,86.25428860735053,52.7734314799444
16,6.4132569112103175,55.68264529391997,7.462080493663946,85.96384508641434,52.52397696401313
17,6.305506698164683,54.36515365571234,7.373272926978381,84.85052883057438,51.82559465557789
18,6.264409290426588,54.35752156673926,7.372755357852263,84.86635059896925,51.47677685007574
19,6.014791341666667,51.010955704892105,7.142195440121483,81.83606812000005,49.93520964469085
20,6.129756259920635,53.64142891532066,7.324030919877432,86.08557684852791,50.58715118555315
21,5.919356216269841,51.42224760642649,7.1709307350180485,84.33098299101994,49.28355584238523
22,5.2549861800595234,43.085721497831486,6.56397147295991,73.47448392012812,44.9217080119321
23,5.529736690972222,46.11951790491774,6.791135244192811,77.06993797272682,47.054871473605026
24,5.676750773313492,47.46565309395802,6.889532138974171,77.6405450070631,48.142986174200686
25,5.656279518700397,46.60744226217854,6.826964351904771,75.75839223461853,48.101498447431425
26,5.663939442807539,46.59736040255603,6.826225926714997,75.32682168096211,48.16549237938022
27,5.493439507589287,44.338356836352645,6.658705342358426,72.14004334588819,47.04709141251486
28,5.775459118551587,47.89197668569648,6.920402927987393,76.98182276747319,48.90776510543304
29,5.86910286795635,49.0834318508879,7.005956883316361,78.59996028935167,49.52323784801976
30,5.8061086077876976,48.25126463470299,6.946313024526248,77.42799720749888,49.09171883960364
31,5.743715720734127,47.444256288663716,6.887979114999095,76.56433014645097,48.70095331867195
32,5.749718679315476,47.47446785160183,6.890171830339344,76.89209126081235,48.782721629893004
33,5.708627925744048,47.06951662263834,6.860722747833376,76.43041563671798,48.49772656266552
34,5.607823089285715,45.88434979622381,6.7737987714593215,75.23502861308212,47.8679211959736
35,5.8231039029265865,48.65241538058892,6.97512834151379,78.7565087478718,49.240840683246844
36,5.707156090873015,47.27317764113147,6.875549261050455,76.85816451900665,48.43865610534706
37,5.52368711185516,45.026291021464864,6.710163263398654,74.21346868156017,47.25377585433008
38,5.669988026835318,46.86290030401802,6.845648274927512,76.55701743955805,48.200239542657755
39,5.710721452777777,47.67574519779555,6.904762501186811,77.70986408111435,48.4393687722298
40,5.639749939980159,46.91439853856612,6.84940862692292,76.84090972264929,47.964072352001345
41,5.680350232142858,47.40042159840833,6.884796409365228,77.4923582258856,48.23166293500136
42,5.493468741170636,45.054385630480226,6.712256374013155,74.34559087578498,46.991460773849326
43,5.344342022519841,43.33588533720037,6.582999721798594,71.96268587398785,45.96692813410384
44,5.836982861309524,49.55387706522256,7.0394514747402415,80.09451425171609,49.166457512177956
45,5.746685239186507,48.286330763924404,6.9488366482400785,78.63482901193908,48.61278139601274
46,5.475289995734126,44.88546556171972,6.699661600537725,74.28798018733293,46.844772027523376
47,5.412691932539683,44.191031444590344,6.647633522133297,73.20699827891313,46.378752696371976
48,5.527941457440476,45.6520876808698,6.756632865626917,75.19752649418983,47.14054120210462
49,5.541683513888889,46.044433990919636,6.785604909727624,75.61487550345406,47.1741928449036
50,5.413064185664682,44.196872647695855,6.6480728521651935,73.45254014317496,46.39276578148263
