round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,18.869129649305552,563.8940550586373,23.746453525919133,20.734067790814333,19.66882095353316
2,17.442155134920633,498.97054235603764,22.33764854133124,18.445376320293967,18.14069383615377
3,16.71902215873016,483.70673499726854,21.993333876365096,17.43121171088841,17.31713985187879
4,15.768152887896825,450.7956179430079,21.231948048707352,16.59778762012171,16.289203900102464
5,14.842166416170635,409.8114269852213,20.243799717079334,15.673375851195301,15.282727774984378
6,14.413716626984128,374.5321811300471,19.35283393020379,14.986328471405134,14.760397980987916
7,13.785277109623017,327.6806491790085,18.10195152957295,14.223230798825268,14.009410229571484
8,13.464276280257938,305.59102206574335,17.481161919785063,13.870305593298603,13.62449770454099
9,13.270766782242065,297.786330570089,17.25648662300901,13.773261972189008,13.335759484613355
10,13.242177201884921,299.95215545570125,17.319126867590676,13.931608543175045,13.261825885002684
11,13.13242662797619,294.45310799746187,17.159636010051667,13.979662845311768,13.219504543332691
12,12.948843518353176,291.0428587458472,17.059978275069614,13.61208629173031,12.922426530132459
13,12.920675847222222,288.6438273034616,16.989521102828697,13.661744309982401,12.911332566212122
14,13.081264075892856,292.5933578588729,17.105360500698982,13.974854625688396,13.122619268710444
15,13.335999775297621,302.5704197961845,17.394551439924644,14.24494308038407,13.29677029555837
16,13.016671041666665,290.80160111909476,17.052905943536274,13.647984756884624,12.970010135020877
17,13.395916714285715,301.2616051450719,17.356889270404185,14.319092543217904,13.413330179367605
18,13.24565138045635,297.27248439054483,17.24159170119003,14.036858448405681,13.240988389284905
19,13.412879536210317,299.82188597596,17.31536560330044,14.177930103977557,13.386867165161812
20,13.494938862599206,304.2231762837432,17.44199461884286,14.348908198889731,13.483802678338682
21,13.350447321924602,298.5202124363594,17.277737480247794,14.06420593704356,13.324907159648996
22,13.48325246329365,301.76886979369334,17.371495899711498,14.291310318315432,13.45736122429278
23,13.501717875992064,303.43750350931657,17.419457612374632,14.173036094231586,13.390999800676266
24,13.426954193948413,298.7632042697623,17.284767984261816,14.154144303326422,13.39074479910532
25,13.528610021329364,302.7308209984834,17.399161502741546,14.224134548784532,13.457215400192931
26,13.539456919642856,300.2625277195199,17.328084940913694,14.286091520995617,13.512768868167369
27,13.764107297123015,308.63792991873913,17.568094088965346,14.58512223651875,13.711694410829123
28,13.523134269345238,300.4452413410898,17.33335632072132,14.19794868290418,13.437119588927374
29,13.537051089781745,299.2407629141409,17.29857690430461,14.263559674953823,13.501109524368596
30,13.386175220238094,298.052991018804,17.264211277055317,13.927358865486712,13.283616210272909
31,13.59279712251984,304.5048510733356,17.450067365868122,14.19921610834878,13.47193006199506
32,13.848476967261904,309.5212443291585,17.593215860926577,14.595936169332496,13.73838857821995
33,13.91334365327381,312.3999814782643,17.674840352270916,14.697500928182247,13.809686355016684
34,13.988478145337302,318.65844977642564,17.851006968135597,14.741429742051624,13.834195475963828
35,13.508001896825396,298.0260253956696,17.263430290520756,14.235635830863322,13.494556328872958
36,13.711057641865079,303.377652957805,17.417739605293363,14.511152127081806,13.63470636559593
37,13.468595933531747,296.8404570291022,17.229058506752544,14.194552286123423,13.429398053653022
38,13.649676429563492,305.5593791619781,17.48025683913077,14.332406220223811,13.528464181802304
39,13.655477979662699,304.2470983291406,17.442680365389393,14.394587574601822,13.568306973387525
40,13.33096446626984,293.885895509735,17.1431005220682,14.056918857595072,13.291007900732065
41,13.224942984126983,291.03072040655513,17.059622516531693,13.858322165678558,13.12508775759288
42,13.028524993055557,284.15824460052903,16.856993937251357,13.672387400506217,12.943213198004658
43,12.956918450892859,284.06716733829086,16.854292252666408,13.564671069207213,12.863970944261649
44,13.246058679067461,291.8556635118375,17.083783641565983,13.975087386817025,13.147146913783542
45,12.954430194940477,282.60924189420956,16.81098575022326,13.662457557817165,12.943399316018587
46,12.947047700396825,287.0931508869752,16.943823384554477,13.54459097610689,12.800764340283887
47,12.835904219246032,282.4918289534799,16.8074932382399,13.520540461123684,12.767725182207625
48,12.886361953373017,280.2391688530459,16.74034554162625,13.69467640903703,12.888989648997692
49,12.947580761904762,283.4179095458431,16.835020331019596,13.723874571464814,12.906086103644174
50,12.756770281250002,278.3411648791441,16.683559718451697,13.504746190954304,12.710680018019819
