round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,18.032061045138885,368.59695534537224,19.19887901272812,246.15261005681646,94.0606711491566
2,11.225722499503968,156.2933114630178,12.501732338480847,159.9979654335641,74.30501953800707
3,8.140960305555556,83.77818298375958,9.153042280234457,113.78698853747949,62.09219303162439
4,7.45766299751984,71.31518951693869,8.444832118931595,103.30264240559606,58.687869525596824
5,6.9154643687996025,63.19034828239441,7.9492357042922315,96.5096678771426,55.68009895366494
6,6.721389634424603,62.351583677744664,7.896301898847629,96.81805249589169,54.427992307688356
7,6.634657589285714,62.032587876602605,7.876076934400946,95.87405832033113,53.80619408075739
8,6.506005934771825,58.54077240875412,7.651194181874756,91.41894269615007,53.30251516621508
9,6.579055307787698,58.92404782817494,7.6762000904207115,91.60737544118035,53.88630442855546
10,6.005926998511905,49.84571757261098,7.060149968138848,81.56380930318201,50.58402543191245
11,6.41042543576389,55.75755921644383,7.4670984469500485,87.55053278428926,52.9398786545613
12,5.954797697916667,49.23595284234197,7.016833533891336,80.44624613221197,50.22302994107722
13,6.024828101934524,50.95696193846561,7.138414525541761,82.360937824012,50.56598178264813
14,5.839257345089286,48.48987871400602,6.963467434691284,78.94299047181413,49.340821262798315
15,6.0043592877976195,51.807470335552885,7.1977406410312454,81.92010769228575,50.08515802142788
16,5.583222083878968,45.82748390678106,6.769599981297349,75.18553755193717,47.49846190411932
17,5.968663055803572,51.26084663914703,7.1596680536982324,81.31749739368485,49.83120822110759
18,5.780571147073413,49.232132695752966,7.016561315612725,77.86797071847762,48.38408035732465
19,5.71750388655754,48.00382094741286,6.9284789779152005,76.42903182194648,47.99852185421815
20,5.8662825836309525,51.66311288388779,7.187705675936361,79.41405382639859,48.49391850011654
21,5.699525072321428,49.52708923707584,7.037548524669357,76.13969164727182,47.27230027551224
22,5.557729100198412,47.76727735045172,6.911387512681641,74.43743888968478,46.387967150399334
23,6.1856760657242065,56.92743318371709,7.545027049899629,82.75744172543455,49.90191364249636
24,5.871309853273809,53.24421537180752,7.29686339270563,78.69550816880299,47.7748106671296
25,5.616329566765874,50.21020309575237,7.085915826183117,74.2922043064432,45.865026559673815
26,5.728035302876985,50.12643796689541,7.080002681277417,76.19578939662411,47.15988059995966
27,5.88616155595238,54.13251724539952,7.3574803598378375,78.29560920347802,47.449097558892596
28,6.103917369593254,58.10288509113466,7.622524850148713,81.67614137165369,48.48201180496518
29,6.085780575992064,57.065758596209456,7.554188149378427,80.59301436356964,48.47009695664969
30,5.8285276376984125,54.000553090235925,7.348506861277053,77.30723371546097,46.68179670394879
31,5.892658538541666,55.64707181870382,7.459696496420201,77.78378362387886,46.71346469494458
32,6.79869549593254,70.02106878211484,8.367859271170545,89.71885408506637,51.82281512757868
33,6.406870086111111,63.79109265689037,7.986932618777397,84.35458676301278,49.541220718594914
34,6.611082721279763,67.2907218233312,8.203092211070848,87.0583861587305,50.64968261979811
35,6.298726818154761,62.2638177687407,7.890742535955707,82.57202799235137,48.79406451147908
36,6.5838615987599205,67.71764306109061,8.22907303777835,86.46766927197595,50.20308822819614
37,6.850342732341271,72.76540826735886,8.530264255423678,89.8223359016464,51.51583124255031
38,6.795371254117063,71.14445113465425,8.434717015683113,89.71609946424678,51.443546890894076
39,6.78286828139881,69.22391238765877,8.320090888184982,89.40036581180757,51.82557602447887
40,7.18014519672619,76.0894873155429,8.722928826692494,94.55394925752574,53.978031739127154
41,6.554847149255953,66.01194604008987,8.124773599312775,86.05081616647497,50.33119702006999
42,6.632087889285715,67.06773489553673,8.189489293938708,87.0855700383441,50.84616269468562
43,6.982732925,73.6709184501731,8.583176477864887,91.588163809613,52.53636195050825
44,6.972023449206349,73.31640348255655,8.56249983839746,91.53243537541003,52.463154729416274
45,7.239353419444445,78.72216242469054,8.872551066333207,95.4577139753371,53.85299650276701
46,6.807527036755952,69.2413636634029,8.32113956519195,89.27318869357205,51.83464720704125
47,6.86469655610119,73.00986386857386,8.54458096506633,90.4529941453387,51.63344383161872
48,7.587899700744048,84.5396453993198,9.194544327987103,99.67401345810337,55.6006694716667
49,8.260127375843254,98.1866810427998,9.908919267145121,108.16318379070673,58.81245455349904
50,7.1308652652777775,75.75681162930859,8.703838901847195,93.4081917136647,53.24448902837753
