round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,14.96789101388889,419.25282511072925,20.47566421659452,1493394779.2381656,56.89523035993632
2,14.227807790674602,376.9783760923513,19.415930987010416,1696075164.8952947,54.363057207384344
3,13.545791873015872,352.9609384240721,18.787254680343057,1814833517.0968027,51.90582814974509
4,12.985581875,326.6746009775847,18.074141777068828,1925866965.706588,50.25984647101801
5,11.732238459325396,288.6303124092734,16.989123356114447,1828065739.4783869,46.6450640010445
6,10.200971093005952,240.34411470388747,15.503035660924201,1766457974.556231,42.965285666942215
7,9.093496933531746,218.97852444936782,14.797922977545458,1580560374.801023,40.05138395314712
8,8.739371738343253,212.2830192039245,14.569935456409013,1496587523.0466452,39.45780222600703
9,8.504513845734127,208.18932981257305,14.428767439132598,1488560159.1549413,38.881991979700345
10,8.372944966517856,205.9482837270638,14.350898359582365,1540734858.0173206,38.300559969036584
11,8.293437797867066,204.66922676593762,14.306265297621795,1531885040.4591217,38.14329068706627
12,8.286792340277778,203.5937639832648,14.26862866512633,1564209247.8684993,37.854938780947
13,8.221252726190476,202.0700337842492,14.215133969971905,1601765562.161159,37.57320537779486
14,8.160929315724207,200.82229255150733,14.171178234413231,1597190640.2697084,37.46800013726935
15,8.247403225694445,201.46930215150047,14.193988239797173,1584978412.1403818,37.44262483830559
16,8.174373289930557,200.36920011877203,14.155182800613069,1561430084.5181262,37.297010718629686
17,8.269747880208334,201.52804284306916,14.196057299231683,1601855138.469228,37.39130149754042
18,8.303329174603174,201.4342494142036,14.192753412012893,1588933105.4063687,37.503298930832905
19,8.279722729414681,201.39439843706273,14.191349422696305,1607448655.115447,37.28625670238582
20,8.386196263392858,202.47459423644335,14.229356775218033,1654489205.7676709,37.61553032046294
21,8.425593066468256,203.38675579168023,14.261372857887148,1671445940.6909244,37.69640036937975
22,8.305819832837301,200.6904088260483,14.166524232360183,1674278419.7640543,37.53348224448502
23,8.286090365575397,200.58712542164272,14.16287842995352,1643302245.098741,37.332837164143065
24,8.311891496527778,200.93834534855995,14.175272320084717,1667815011.097826,37.432015170113985
25,8.311685937003968,200.54782716652588,14.161490993766366,1677707378.7029703,37.51795523221629
26,8.240971436507936,200.10562896937208,14.145869678792184,1645117788.4592443,37.202857021510496
27,8.222824419890873,199.24751242229357,14.115506098694922,1657998499.0996158,37.261757159353415
28,8.223566913194444,198.70418706230333,14.096247268769917,1662352608.303298,37.363811287696606
29,8.223684431299603,199.07654828413533,14.109448900794648,1640714752.713409,37.20042321860708
30,8.170621014880952,198.3179079155864,14.082539114647842,1619470104.5861518,37.04298133083303
31,8.152218157242062,198.25735892279715,14.08038916091445,1615211729.673046,36.943665211841385
32,8.11513226140873,197.88233004737225,14.06706543836959,1635796946.7695355,36.85317174226404
33,8.131423527033729,198.32668461415292,14.082850727539254,1621601009.6645002,36.80519904520241
34,8.071832886904762,197.30038740991645,14.04636562993846,1615017001.4373846,36.68624966521416
35,8.098095821924604,196.9024023962356,14.032191646219617,1619129518.8866975,36.8538034648016
36,8.079915967261906,197.4085623640173,14.050215740835345,1598305240.3808002,36.652468902855055
37,8.035187151537698,196.57499407876503,14.020520463904505,1579858354.8357062,36.54647451626353
38,8.078068723958335,197.74221795649052,14.062084410089797,1593287005.6934953,36.56798166228209
39,7.944418301587301,195.47476986633743,13.981229197260785,1593417277.4754515,36.337101829823865
40,8.060914543650794,197.82508679125317,14.06503063598701,1585841245.905169,36.496021599683345
41,7.990741638640873,196.52642556230964,14.018788305781268,1577203839.3853471,36.34454101045739
42,7.973373226934525,195.61337647686983,13.986185201007093,1569142674.0551298,36.36194124266844
43,7.9904945297619046,196.96759469288995,14.03451440887393,1573949907.3317726,36.34910853124774
44,7.866148956349207,194.09017608095863,13.931625033748167,1573280381.616896,36.170244436939
45,7.866287532242064,194.6970345294536,13.953387922990373,1554296494.03925,36.04112410616786
46,7.894490121527778,194.5503450845349,13.948130522924385,1579497152.1127167,36.19962654315514
47,7.823160550347223,194.52054092675598,13.947062089442205,1567903527.6387398,35.95202453978988
48,7.811206514880952,194.33536534240557,13.940421992981618,1546286315.65634,35.95358765493305
49,7.752601378224207,193.3161156630973,13.903816586214639,1552670072.9789639,35.90536843795887
50,7.731255879464286,193.1713876616302,13.898610997564836,1534543228.3487773,35.84881644573233
