round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,42.677414262896825,2190.7596237871417,46.80555120695772,79910.10925777168,135.10628666916236
2,37.26637147867063,1681.2394667356343,41.00292022204802,69220.27862516658,133.56413716464078
3,32.066302416170636,1257.9673743842093,35.46783577248842,57571.23704869157,132.89698521145914
4,26.960475115079365,926.8326851541922,30.443926901012492,44543.67957084943,133.05810423805346
5,23.645123961309523,743.3516140994876,27.264475313115557,38263.357615788205,132.00739389040294
6,20.79588933988095,629.6784338457935,25.09339422728208,30821.326111521535,132.07746966166368
7,20.59835908085317,623.2660079129415,24.965296071005078,31013.018798217847,131.69303327320597
8,19.752151614484124,596.1273971137811,24.415720286605943,28961.197220158323,131.56866780506326
9,18.6859202109127,565.4984205384034,23.780210691631883,26209.691661953042,131.41325934967668
10,17.71197945064484,525.613578481028,22.926263945113863,24239.06567078773,130.93183663394282
11,17.816585656349204,533.3067098065114,23.09343434412715,24412.421161136754,130.8436199159683
12,16.772700126538194,502.42066123441447,22.414742051480637,22172.56096695686,130.4010376016791
13,16.361613546637894,475.57121859460284,21.807595433577788,22135.582117295384,130.28094060057765
14,15.622069135860615,439.16509641627437,20.956266280429688,21025.601709519677,127.23675876743808
15,14.918612229216269,400.5409069496547,20.013518105262122,20375.03677011501,129.30177732118503
16,13.584284856398806,337.19711176302,18.362927646838344,18635.26521886061,128.66402774550508
17,14.179199578224207,333.5294755014672,18.26278936804198,20832.89391929801,128.5459828831448
18,13.477593521775795,306.94718803524233,17.519908334099306,19688.356500899088,128.22949177871527
19,13.387221276140872,300.76485056427293,17.342573354732362,19657.05625001318,128.08257425868118
20,13.620869406150794,301.9367594822501,17.376327560282988,20535.51208813049,127.96527036064967
21,12.475082600282738,272.2085312115059,16.498743322189902,17805.703382114694,127.56104381146487
22,12.90998535327381,280.40051375976043,16.745163891696027,18803.033765317734,127.8664396120438
23,12.953171462003967,278.46009898801043,16.68712374820809,19008.3218370648,127.85622624907573
24,12.90400837891865,274.8997723310652,16.58010169845364,19021.981304787776,127.85415623613092
25,13.027301235267856,275.56260057171414,16.600078330288508,19328.046801495417,127.88036876464778
26,13.067162910813492,275.53711086482105,16.599310553900153,19316.22888360504,127.93754430915251
27,13.947987737946425,296.02695847590616,17.205433981039423,21560.422838021965,128.07974049094352
28,14.043740195585316,297.7955442148987,17.256753582725192,21699.9342303083,128.16683822863342
29,13.780259423115078,290.3750582678535,17.04039489764992,20942.136120515435,128.1489702582436
30,13.860379462996029,290.54995654068546,17.04552599777095,21335.886469055335,128.08312184055262
31,14.630011833531745,312.4613353679327,17.676575894893578,23096.102020249,128.23033318848783
32,14.09221938829365,295.36951335258834,17.186317620496496,21932.31119631386,128.09722161078824
33,13.981817585218252,291.8445330541585,17.083457877553904,21623.632605973704,128.0869006478545
34,13.30975228328373,272.93084526688807,16.520618791888158,20095.05389100272,127.92045253914539
35,13.979578061359126,290.15203449284735,17.03384966743711,21655.521116590906,128.07514775996302
36,14.144118889980158,296.09903542546016,17.207528451972994,21731.08788815234,128.27254969244254
37,14.018562317261901,289.5079434724864,17.014932955274503,21859.711961958812,128.0429124854734
38,13.864291574751983,284.93351222033374,16.879973703188455,21573.97851540702,127.9465278027548
39,13.681256350744047,280.23254288422515,16.740147636273257,21083.295478927932,127.92095053727604
40,13.523108245337301,276.75237407849903,16.635876113944196,20409.91652042882,128.07925159209836
41,13.922969909672618,286.99029752633885,16.940787984221362,21462.29493424166,128.11814376550973
42,14.149069892857144,292.6273293519293,17.10635347910037,22107.57837633779,128.0822869364779
43,13.615929888839286,278.34453673671385,16.68366077144683,20690.901835150566,128.0851611908113
44,13.701063640079365,278.9339716828631,16.70131646556232,21279.941948659623,127.90137067184773
45,13.627165169593253,277.0562902016862,16.645007966405007,21123.64264911573,127.86074051556882
46,14.337688086359126,296.1724743254457,17.209662237401574,22880.097388838833,127.9469908755186
47,13.511144316269839,274.089123781208,16.555637220632978,20776.69374989078,127.88143156242273
48,13.319826962499999,269.35936975287115,16.412171390552537,20294.226636194988,127.86468091518668
49,13.853089424801587,282.7193695497678,16.81426089811169,21733.939429628866,127.8645153520361
50,14.087856549107142,289.0709390503442,17.002086314636337,22219.391461518586,127.93554232519556
