round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,15.032717722718255,409.16407590150374,20.22780452499736,1635229502.572086,57.14688038859499
2,14.249773506944443,401.58268622585064,20.0395280938911,1557858727.536394,54.101383157449725
3,13.64748227232143,354.4560361779173,18.82700284638841,1814171983.3808427,52.39775276724403
4,12.931966925099207,334.1905856850902,18.280880331239253,1817167564.9197195,49.90166172498199
5,12.027619077876984,297.4020032647692,17.245347293248958,1843149329.0128958,47.48041394717477
6,11.010707028769842,272.96455387765934,16.521638958579725,1682415333.2986321,44.376809244943054
7,9.757384050099207,234.50522566078314,15.313563454035874,1586051989.3685472,41.31003290602655
8,9.201381205357144,221.0028075796837,14.866163176142111,1563561703.7241096,39.95525296156319
9,8.848856010416666,214.77561028352838,14.655224675300218,1515418457.364901,39.10867927555114
10,8.654218182539683,210.61463658132053,14.512568228308886,1525555289.2159932,38.500602179422756
11,8.569955380208334,208.63921669167073,14.444348953541338,1544143539.4387116,38.23290734767524
12,8.625545492559526,209.58418578889592,14.477022683856509,1541787296.2598891,38.17881496694399
13,8.440630832837302,206.17781250380577,14.358893150372204,1564724795.0607862,37.70209243930367
14,8.329632237599208,203.1847529856302,14.254288933006452,1602616049.7787883,37.582046679826355
15,8.46159657266865,204.81103440181988,14.311220576939617,1624792476.0388582,37.797592850021225
16,8.465890731398808,204.57669158717945,14.303030853185609,1647157906.3305867,37.86355862372126
17,8.479510862103174,204.3311506280428,14.294444747105176,1677277023.0053115,37.933396772426484
18,8.361083284474208,202.9228858387726,14.245100415187412,1629982530.6521442,37.46270741081352
19,8.421757710069443,205.16464349087127,14.323569509409003,1605340542.1530645,37.42534825823193
20,8.422298004960318,204.7937680093472,14.310617317549484,1629289884.395824,37.42506526337706
21,8.298860834325398,201.3959754308016,14.191404984384091,1641994766.3500903,37.30480156830121
22,8.390230621527778,203.94352572924186,14.280879725326512,1651314560.671788,37.37084303110807
23,8.284547003968253,201.75820785973949,14.204161638750085,1625766807.2563803,37.09791633304928
24,8.206505937251984,199.1660938771996,14.112621793175057,1647975044.6868196,37.10483356107477
25,8.256794200892857,199.02865747215412,14.107751680269756,1658062050.2050812,37.35119926073466
26,8.202867677083333,199.66814401980912,14.130397871957078,1636669934.5511694,36.933638072345474
27,8.189770542162698,198.64320231675725,14.09408394741415,1645498037.8739097,37.03534330489399
28,8.105013271825397,197.41248241827904,14.050355241711117,1604227867.2475674,36.74824256778115
29,8.133606830853175,196.5921662302527,14.021132844041265,1645051366.379303,37.07441110202853
30,8.173675127976189,196.937920388582,14.033457178777509,1654183082.4278054,37.20962332259232
31,8.116128120039683,196.53578497337259,14.019122118498455,1616078491.7809474,36.91634690962176
32,8.182462161210317,197.67705609239488,14.059767284432374,1641095534.956548,37.05959637776204
33,8.184055156746032,198.72074293048144,14.096834500357923,1601119529.6969323,36.8686384266119
34,8.148775230654763,196.43114039486755,14.01538941288709,1633326836.2950757,37.1018693313153
35,8.112034970238096,195.76949494496256,13.991765254783349,1644330383.3970141,37.03609898910703
36,8.064129786210318,195.310027572827,13.975336402850095,1618466349.8124793,36.84609964116935
37,8.087473968253969,196.28677274130567,14.010238140064061,1621033431.6747098,36.83122961091053
38,8.051992841269842,196.42527634264832,14.015180210851671,1587398650.179337,36.58906467182664
39,8.036433021329366,195.19465284594193,13.971207995228685,1605711959.9899175,36.704537630009135
40,8.010651512896827,195.6106852756316,13.9860889914097,1587656191.270633,36.475365109067525
41,7.991728529761905,194.9760164430245,13.963381268268245,1574243055.3526294,36.49458950794939
42,8.027703927579367,194.91465414941268,13.961183837676971,1597328055.6934354,36.72967867673537
43,7.994931002480159,194.58242774955426,13.949280545947675,1592588895.400278,36.64900798796793
44,8.001691010416668,196.4030096259796,14.014385809801997,1550148338.1327858,36.32251698951702
45,7.871168439980159,193.25343882118682,13.901562459708867,1577788371.7598133,36.25126737133519
46,7.922293127976191,194.63414938320548,13.951134340375534,1571928256.3728666,36.1966724272872
47,7.963058911210317,194.8002449833591,13.957085834204758,1598590077.9700072,36.45733659917604
48,7.945640001984128,195.3262002158691,13.97591500460235,1571218738.9956658,36.216082590002884
49,7.945756774801588,194.41186537614826,13.943165543596916,1586801551.8308992,36.396552235083526
50,7.894324069444446,194.66025591640414,13.952069950957247,1566464477.6172523,36.07041681047981
