round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,12.810342938492063,196.6059448800766,14.021624188376915,181.09561452497042,79.6298070361696
2,13.783921929563492,222.07283810512106,14.902108512056978,191.31308834040658,82.87477534310457
3,10.453810955357143,135.09404061497455,11.622996197838772,147.34445309760216,71.61728300179233
4,8.998236991071428,101.78753065581316,10.088980654942954,125.17199941031589,65.79540926672173
5,7.853576870039682,78.74339982463394,8.873747789104327,106.97632152793646,60.55783609335098
6,7.319270596726191,69.93023626735587,8.362430045588177,97.82827409866701,57.67882773315183
7,7.26110815327381,69.72909022451226,8.350394614897686,97.17992856808165,57.22924710626186
8,7.035525274404761,67.1609544899745,8.195178734473977,94.26808821201853,55.785544513071926
9,6.562471776041667,60.541880775966305,7.780866325542825,88.29986364428774,52.97771835066315
10,6.480350557043651,60.78747928563583,7.796632560640256,88.57980768441132,52.245466571379126
11,5.931386379067461,53.22465992583912,7.295523279781864,81.94333671966606,48.98745865834357
12,5.608671388442461,49.66293764389099,7.047193600568313,78.31985815209462,46.87265595251609
13,5.506416560069444,48.49255084229518,6.963659299699777,77.20708151689576,46.143279146354175
14,5.712002489186507,51.52676284046132,7.178214460467263,80.19582436532771,47.252488605656865
15,5.386179027777777,47.36270145672904,6.882056484563974,74.56001902003688,45.28708658399655
16,5.289363319791667,45.0896118504033,6.7148798835424675,72.12654957430681,45.05235265115618
17,5.192077563045634,43.306025794041645,6.580731402666549,69.51342377072217,44.57032508775892
18,5.101338535119048,41.93191643148301,6.475485806600383,67.26912999405126,44.00508443104828
19,5.056775437599207,41.21636340939775,6.41999715026399,65.66223333379897,43.60701991632033
20,5.235819327480159,43.119756078870566,6.566563490812418,68.1063097660082,44.72994525211399
21,5.181668967708333,42.399914853457894,6.511521700298471,66.9593371685407,44.33347074707855
22,5.324734977579364,43.922497729672905,6.627405052482676,68.90916722087289,45.277537006704485
23,5.321577038492064,43.70118817404872,6.610687420688466,68.78546177384057,45.285334957026144
24,5.19512151344246,42.08579004282833,6.487356167409674,66.71659436352306,44.40035581030275
25,5.177650802430556,41.696763701270704,6.457303129114407,66.44160983748198,44.30861199129508
26,5.1967591337797625,42.058956182840625,6.485287671556338,66.47211751992921,44.32405492007218
27,5.037671222569444,40.08807033442298,6.331514063351907,64.06636297547477,43.27109962445874
28,5.120891084573413,40.9768147191869,6.401313515145692,65.40094851603827,43.858634911697294
29,5.207784232886905,42.029014487115944,6.482978828217469,66.39256335042553,44.3440641208149
30,5.1436279377976195,41.066217368697245,6.408292859155022,65.69608189990855,44.04840666911354
31,5.156036979017858,41.07533163267515,6.409003950121669,65.89118650430382,44.16686212032372
32,5.184586649900794,41.555398100361124,6.446347655871588,66.31612671189457,44.30772573651975
33,5.032537320386904,39.864431993210474,6.31382863191665,63.88816412252897,43.21252394237533
34,5.335881754315476,43.32106161300901,6.581873715972452,68.23432186185008,45.214567345786534
35,5.237885149454365,42.13141214202138,6.490871447041713,67.01452547304766,44.615788711494645
36,5.475891858730159,45.04424882475566,6.711501234802514,70.43209486575802,46.13580040393535
37,5.2559442292162695,42.37790728242395,6.5098315863333935,67.28346753199017,44.680885766885005
38,5.2180111036706345,42.097783660575026,6.488280485658356,66.6939091935952,44.36132507653548
39,5.177093253025794,41.71558192286005,6.458760091756006,66.14257341820709,44.0473043784533
40,5.280088796478175,42.96131787659917,6.554488376418038,67.70863511366389,44.73075454959673
41,5.1102771805059515,40.898647114488966,6.395205009574671,65.2606371424355,43.62150394107444
42,5.0666347103174605,40.66364000587392,6.37680484301299,64.48564788997085,43.19568860603935
43,5.2572283860615086,42.894373016812935,6.549379590221728,67.45438236008788,44.50477853219457
44,5.080700902033731,40.99284724615527,6.40256567683263,64.80373356769672,43.23065390307475
45,5.246956703224207,42.80254138121163,6.542365121361818,67.35479861886506,44.414830516041434
46,5.322572160416667,43.78231978306927,6.616820972572046,68.6617875046414,44.895730366630524
47,5.598676608382937,47.139666703455326,6.8658332854399635,72.71464431655998,46.67319594163607
48,5.3672143057043655,44.38573021249004,6.662261643953204,69.5897602840368,45.17484474992294
49,5.277575680952381,43.37414701940084,6.585905178439851,68.38118952619786,44.56068479431768
50,5.358677822271825,44.606230682207105,6.678789612063484,69.85907724685269,45.01547289303714
