round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,43.22815368105158,2248.5336573831714,47.41870577507542,81024.7364959988,135.25486672750512
2,30.889078508432537,1168.4908861112235,34.1831959610453,53828.41865621938,133.30860796538693
3,23.031816177083332,709.0106321529682,26.62725356008329,36492.04582717579,132.08844961027813
4,19.064340262400794,529.3502967005411,23.007613885419346,28726.550133226174,130.8884108980455
5,17.087511581001984,438.7650865500277,20.94672018598682,25914.728715131663,129.74796130307865
6,15.803021561408729,374.0601269987848,19.340634089884045,24147.08832718803,128.98717704792017
7,14.818127377132935,329.9772710711217,18.165276520634684,22714.425041318304,128.51589361352043
8,15.263322582936507,337.6598837975518,18.375524041440336,23819.91357664172,128.62175590171694
9,15.48992257083333,338.90327753134096,18.409325830440967,24970.164187415565,128.45936312227687
10,15.286475359920633,329.2360788800162,18.144863705192613,25067.99006652396,128.19804338081948
11,15.854561683382938,345.7255720273627,18.593697104862247,26472.02918181668,128.2324250173569
12,14.504498081944442,303.22301381114386,17.413299911594695,22937.81720682672,128.21479829046513
13,15.043586935267859,318.45312291239367,17.84525491306845,24255.816287303936,128.26129030498012
14,15.387913574751984,328.365553329979,18.120859618957898,25261.785819922745,128.20329250125397
15,15.051094483730159,318.0895352447178,17.835064767045782,24714.59747381751,128.05143913666217
16,15.045206528521824,321.35225451792144,17.926300636715915,23754.873978857016,128.44943933814673
17,15.504179512450397,334.76099928555317,18.2964750508275,25554.472276748256,128.157480094759
18,15.259195954265873,329.2869769250742,18.14626619790072,24604.046892915572,128.27286264180046
19,16.435854757440474,368.8674946715419,19.205923426681206,27324.94947262864,128.45220537624775
20,15.90798061626984,350.295968939702,18.716195364969398,26532.34238530148,128.16853393227294
21,16.05448943035714,356.8116468941736,18.88945861834514,26494.466215824126,128.33722326947338
22,15.477352033382935,336.6075061933635,18.34686638620785,25773.325774785793,127.974001515609
23,15.185979641319443,327.10688504885394,18.08609645691557,24993.839160887757,127.99931717100672
24,14.539809715277778,306.8398525241121,17.516844822173656,23668.260945790196,127.77094972414997
25,14.737669748511903,313.83930169144384,17.715510201274018,24202.234148103547,127.76083653713826
26,14.710956387797617,312.9750937195752,17.69110210584901,24219.06660418363,127.71787805024076
27,14.362137532341269,302.20721254868334,17.384108045818266,23647.70579651929,127.56234132838078
28,15.016146816021823,323.38419630976557,17.982886206328658,24893.02902067561,127.78706462273443
29,14.698031576984127,313.2920366508105,17.70005753241527,24294.6948058676,127.66142241694726
30,14.021440804960315,293.1028891219041,17.120247928166933,22498.86958331256,127.61980075005106
31,14.019412406646824,294.5235098838781,17.161687267977996,22743.381323706584,127.49466466973907
32,15.03650958625992,329.2651709934492,18.14566534997957,25443.81176104508,127.54211540646143
33,15.189810898065476,338.29024650763034,18.392668281345976,25878.83668469168,127.50116083957153
34,15.073714815277777,337.349031586906,18.367063771515195,25705.418103451586,127.38177805773667
35,14.778236504861109,324.9462728197319,18.026266191858255,24668.947423333288,127.48977573118312
36,15.15309628764881,342.57723721679287,18.508842136038464,25896.137870880317,127.44987378675752
37,16.126100156249997,380.882612195331,19.516214084584412,27905.344509103288,127.68362357541399
38,14.316508822519841,321.10812536735676,17.919490097861512,23814.460028658574,127.28152958763484
39,15.219974260565474,350.03670485164855,18.70926788657559,25812.074264809155,127.59488816167668
40,14.854969214335318,333.93671135782694,18.27393530025284,24739.738971034752,127.6510356431132
41,14.664664024702379,333.08756385750064,18.25068666810925,24270.349173764356,127.60104214229283
42,13.964835194940475,311.54940044691074,17.65076203587003,22745.012351133075,127.3949059726138
43,14.323427777926586,320.1287222161162,17.892141353569624,23445.128974997737,127.57865533192773
44,14.918211930704365,348.1728657216037,18.65939081860937,25104.23923039472,127.48540132133658
45,14.249820338888888,315.6681812022528,17.76705325039166,23316.26100888992,127.5423979812113
46,14.045265286805554,317.6422189964815,17.822519995681912,22842.015983909718,127.4403040318024
47,14.984022946577381,347.3622757924734,18.637657465262993,25029.706107039037,127.59615395842916
48,14.40620089642857,325.14038853786445,18.03164963440296,23855.417835062526,127.49234451823779
49,14.529756957291665,328.79643705116064,18.13274488463235,24104.449756940056,127.5584958645596
50,14.51631711498016,333.6404434044671,18.26582720285252,24109.744615794585,127.46058253450991
