round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,18.47343875892857,538.378847033291,23.20299220000065,19.918870295360588,19.27269216428487
2,17.828840455357142,509.8349660154658,22.579525371793487,19.348907052496784,18.595176302396077
3,17.40901662202381,495.5428840835354,22.26079253044544,18.683684260428894,18.125015421317716
4,17.120656111607143,488.683008204413,22.106175793302942,18.143482717701144,17.77826924087881
5,16.823395324404764,481.16473576299126,21.93546753007538,17.668442038830456,17.424175204824817
6,16.92524474007936,488.8136550847394,22.109130581837437,17.53585706645399,17.49756595260553
7,16.695827081845234,483.2493603568686,21.982933388355352,17.300393663220017,17.236467019625294
8,16.82375294295635,492.8794833980212,22.200889247911245,17.28260196153167,17.350292765743998
9,16.09697673611111,465.62388966106045,21.578319898941633,16.673373065968715,16.580980474276284
10,15.764244770337301,455.21034272716196,21.335658947573236,16.359820681652344,16.23240928246644
11,15.005170276289682,424.6570192597582,20.60720794430333,15.689921806264628,15.453611560271904
12,14.33395282093254,395.1267695493829,19.87779589263817,15.060779012840019,14.7668242160148
13,14.02075732986111,378.143801570696,19.44591992091647,14.602653054878395,14.424291742357381
14,13.614053083333335,348.2514706428168,18.661497009693964,14.218478494068194,13.989644916756674
15,13.324161862103175,322.50531029839175,17.958432846392576,13.866624802458826,13.630499741489418
16,13.075138244047618,300.9967630922353,17.349258286515745,13.643727045945026,13.299429414230882
17,13.031884887400794,294.70751641621126,17.167047399486357,13.569118391525162,13.20542022405902
18,13.027617445436507,291.55468172062893,17.07497237832697,13.635025613078353,13.148463088234742
19,13.051424467261905,291.1200582763272,17.062240716750164,13.560253279677081,13.149609928274417
20,13.021411297123016,289.0132529620323,17.00038978853227,13.66656117392485,13.100114962658285
21,12.95196625297619,285.14534579515123,16.886247238363865,13.587838675221594,13.051762287320335
22,12.850833910714286,281.80543179717085,16.78706144020361,13.444999385623952,12.924479526507776
23,12.81263053720238,280.9951969016564,16.762911349215457,13.350748747768254,12.8390916129463
24,12.782843955357142,279.0267428972464,16.704093596997307,13.451793667700995,12.855076698070972
25,12.681093719246032,275.6991250210646,16.604189983888542,13.312512552558955,12.749456275914797
26,12.652683070436508,274.62794155027217,16.57190217054977,13.231150503259991,12.700005107985076
27,12.70326659672619,275.23086001602496,16.590083182914572,13.444386536574163,12.798611240484073
28,12.72707042906746,275.41393364817736,16.595599827911535,13.463305287511432,12.811048749350665
29,12.725086658234126,273.90749514111286,16.55015090991961,13.480009871770656,12.831521877828392
30,12.688620026785715,272.48133574889056,16.507008685673203,13.413433390830779,12.786202545245123
31,12.892338388888888,276.92881183146204,16.64117819841678,13.723254222303074,12.982565052241087
32,12.681043478174605,271.5125236068127,16.47763707595275,13.29764384786947,12.734451342517755
33,12.749242316468253,272.31821995141837,16.502067141767977,13.424774428462705,12.810767345347138
34,12.604600783730158,267.461139933923,16.354239203763743,13.304455503173829,12.709477187457189
35,12.745627496031746,270.7760771636701,16.45527505584972,13.525645937618155,12.860554232294316
36,12.690368960317459,268.80709596449475,16.395337628865555,13.41798531029921,12.80418677625899
37,12.766884682539684,270.74023533607925,16.454185951789874,13.462476843706325,12.85229091008179
38,12.826435127976191,270.05212434256805,16.433262741846736,13.659433783648197,12.96149459149209
39,12.827532700396825,269.0980460872523,16.404208182269947,13.686318778716512,12.993908399181638
40,12.715716090773808,266.9282334567259,16.337938470220955,13.419253364950043,12.851742142634789
41,12.813765718253968,268.9389404984024,16.399357929455725,13.550253881652777,12.943255152260353
42,12.998329007440477,273.2707326684667,16.53090235493715,13.797176194924498,13.125653370758522
43,12.986483756944446,272.6634737895922,16.512524755154562,13.766779808763225,13.11226758335482
44,12.865010038690476,269.357205314716,16.412105450389845,13.622933195998609,13.004583880759688
45,12.830844024305554,269.019093179793,16.4018015223875,13.584292353862542,12.962037758992645
46,12.941328314980158,270.8142678493064,16.456435453928243,13.77839875630183,13.098133215967145
47,12.756873376984126,268.0976205787313,16.37368683524671,13.402250192363695,12.853769960813027
48,12.816424631448413,267.685161765196,16.36108681491532,13.587261476382556,12.950187693862755
49,12.801292775297618,268.3770789241985,16.382218376160125,13.514509213770292,12.920277836825289
50,12.792614962301588,268.1908273059794,16.376532823097183,13.49383870391184,12.916561679041582
