round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,10.485946895833335,167.56884732425505,12.944838636470331,2639.9779137973915,64.61066704470055
2,9.338651091765874,158.9971289318204,12.609406367145933,2162.049938330634,60.06969631558695
3,9.250504456845238,155.33011256316212,12.463150186175328,2184.3223567252635,59.68656982295683
4,9.177534113095238,152.60952429931763,12.353522748565188,2194.4758672370035,59.35260359457059
5,8.91316805282738,148.9879756115069,12.206063067652359,2157.56609342779,58.1400740636293
6,8.793155227678572,142.33174204211406,11.930286754395892,2229.527953382111,57.69499622554337
7,8.206425477926588,133.5605315058532,11.556839165872873,2197.545247765296,55.03604700397261
8,7.821865161210318,127.08876811385373,11.27336542980195,2232.4678495173375,53.27008811350351
9,7.657597436755953,124.08034728955623,11.139135841238145,2244.0611642052745,52.631115452512404
10,7.575805975446428,122.78557721129309,11.080865363828453,2233.61788215754,52.301911514904596
11,7.371999536954366,121.37428209550788,11.016999686643722,2162.3797128358174,51.26363016418277
12,7.332536323164683,119.76986369766074,10.943941871997527,2214.3819666878685,51.22043551736402
13,7.2441529451884925,118.67470781360208,10.893792168643667,2171.4009154173377,50.8340578924223
14,7.262152777529762,117.83652989667084,10.855253562062511,2216.69263234677,51.10886086571674
15,7.2136919255952385,117.05420259257977,10.81915905200491,2211.0514586287686,50.91742832471519
16,7.19893275,116.62853617678523,10.799469254402515,2213.333031155066,50.89724662606386
17,7.179641121527778,116.21184742611652,10.780159897984655,2199.6902665630314,50.85166862014796
18,7.17787796999008,115.50403784413416,10.747280485971052,2227.2396641768228,50.86377498722052
19,7.168424401289683,115.34765864008757,10.740002729985108,2213.1437192276258,50.88323539379558
20,7.163404586061508,114.70653689160332,10.71011376651076,2228.541880913874,50.89865536849094
21,7.124109237103175,114.39510720898106,10.69556483823931,2199.640329206138,50.74120377285879
22,7.126660286458334,114.17768988522717,10.685396103337824,2213.162580276283,50.77447467760101
23,7.097072945188492,113.47987694628372,10.6526934127611,2213.3492976570415,50.692420427621244
24,7.095919744295635,113.249296693718,10.641865282633397,2217.214538440547,50.770233898631346
25,7.06284685639881,112.59556318026407,10.611105653053505,2231.583896346005,50.62842451262731
26,7.010865919890874,112.24607112274388,10.594624633404615,2194.439757946258,50.41303399318969
27,6.982117506448414,111.65253988245095,10.566576545052373,2195.458905458741,50.32858136206889
28,6.949720102926587,111.1407776145806,10.542332645794318,2205.8605214841336,50.18450720966329
29,6.910203305803572,110.5586064882966,10.514685277662695,2174.2094885226743,50.0992904088833
30,6.935477037202381,110.75588067132001,10.524061985341973,2187.2893400771927,50.25347848105818
31,6.846434212797621,109.89543098721826,10.483102164303192,2170.296715409455,49.83011415047035
32,6.877026236607143,110.0400913784306,10.489999589057694,2204.3994010779697,50.037261639825694
33,6.813109867063492,109.63413862624006,10.470632198021285,2167.9383778258575,49.725788229829995
34,6.815900724702381,109.37912994667813,10.458447779029072,2208.856166852529,49.778829150010914
35,6.764943586805556,109.125726501397,10.446325981003895,2166.454297191117,49.54298690126052
36,6.6860424724702385,108.34853273139471,10.409060127187022,2191.208269953166,49.14223698562522
37,6.703665379216271,108.62370198372466,10.42226952173684,2169.1065810789864,49.287678857952244
38,6.671861553075397,108.2117194119565,10.402486213014488,2205.705111286445,49.15487521165892
39,6.5530374531249995,107.07651475453635,10.347778252095294,2180.302016671546,48.53987281049161
40,6.542373415178572,107.01417476923892,10.344765573430793,2193.0223785520257,48.47881241199111
41,6.610725235119048,107.86246941112204,10.385685793972492,2171.7827291262715,48.83461563361384
42,6.5737165513392855,107.31102802458304,10.359103630362187,2247.4003337638437,48.599024235675344
43,6.581192483878969,107.5099356341486,10.368699804418517,2181.100655652948,48.7111287002459
44,6.551790005704366,107.02303026611966,10.34519358282481,2264.7803743848426,48.393669792168886
45,6.515709537202381,107.10201450213748,10.34901031510441,2188.089013074,48.31847134949766
46,6.4751805265377,106.4591178269097,10.31790278239283,2222.208851113104,48.16717691342846
47,6.448905490823413,106.23140353867274,10.306861963695484,2193.551521683437,48.0559011946076
48,6.458787507440477,106.42863177372277,10.316425338930282,2178.9737566866015,48.098592595504826
49,6.40327138764881,105.84883673567386,10.288286384800623,2195.1977719794136,47.84195262649914
50,6.477353505704365,106.59900987898052,10.324679650186756,2179.2443539391334,48.23953999131273
