round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,45.10376301140873,2402.292215977121,49.01318410363808,81555.57244766316,137.8247519964155
2,44.79077462896825,2400.9336051587384,48.999322496936,84051.92457346355,135.7238167994569
3,42.95031341815476,2239.33625576198,47.321625666939845,82497.36905019169,134.00001044145787
4,36.32292386904762,1598.8865980174742,39.986080053156925,67140.6740640124,133.42421230538338
5,28.461001060019836,1012.5627240585129,31.82079075162201,48911.74076248297,132.72866631634213
6,23.192866686011907,719.0633441433795,26.81535649853232,36870.64753603228,132.15719245187748
7,21.004022647321424,623.6538704245258,24.973062896339446,31568.886057093754,132.04552872703704
8,20.469106471478174,597.6761578957131,24.447416180359696,30542.250161125554,131.87665000009224
9,19.858854770833332,570.0517842803943,23.875757250407666,29281.73126078663,131.73069059913553
10,19.60953500223214,560.6710574126362,23.678493562991633,28733.9163113351,131.67500266747157
11,20.098306321676585,577.9948687501309,24.041523844176993,29964.96570682069,131.68322328760226
12,20.090706594494048,584.4151029348503,24.17467896239473,29551.812368116985,131.8682164259897
13,19.84025216046627,577.1688450929587,24.02433859844967,29075.751271708297,131.76214862762646
14,19.24507486731151,560.3356967938645,23.671410959084472,27506.156825001337,131.75496896853417
15,18.8071936703869,548.6333112948791,23.422922774386613,26286.129140542867,131.78031852986734
16,18.31218259186508,532.1799570575976,23.06902592346711,25131.129142151338,131.68512738128453
17,18.031599019146825,520.0840818800988,22.805352044642916,24732.064881672017,131.46624857431303
18,16.431993670833336,471.6703862600356,21.71797380650496,21104.02821396711,131.08614151174777
19,17.345864641517856,478.0070977712408,21.863373430722916,24834.015688421205,130.44777768762586
20,16.478284663938492,428.11736694277005,20.690997243795913,23818.888247449933,129.89123443513833
21,15.344797719494046,370.9823512575745,19.260902140283424,22182.45451213069,129.3567031686166
22,15.587764963789683,362.26379370741773,19.03322867270337,23747.95511740574,129.04393753658502
23,15.4703390562996,355.2734464157995,18.84869879900996,23522.403878022156,129.08522590937463
24,15.708387106150793,358.70938539829496,18.939624742805623,24507.58144763363,128.93367246561655
25,15.760399927331347,358.998444832194,18.947254282143206,24682.886279373968,128.9198745157567
26,14.54062937281746,324.7693284454348,18.021357563886102,21714.81535001939,128.77572656069432
27,14.973040183283729,333.21807552807417,18.254261845609484,23041.62565791274,128.69575656226425
28,14.706452027033729,325.07224549331016,18.029759995443925,22494.25088594682,128.6125840356427
29,15.152659740277775,335.7252163526857,18.322805908285055,23647.46092029482,128.64197746868712
30,14.632398421527775,320.44326366361076,17.900929128500866,22439.6120002465,128.55402690791215
31,15.039186366170632,332.782578084366,18.242329294373732,23156.244398704926,128.73391919943683
32,14.903639954166666,327.6492810663151,18.101085079804335,23192.497129241823,128.49914666518643
33,15.089109003571428,331.74649416557224,18.21390935976053,23437.817322695817,128.64309891379636
34,15.093601193402778,330.67459591401604,18.1844602865748,23444.327657026028,128.67945044603525
35,15.29499317564484,336.02023628589296,18.330854761464153,24124.156293679527,128.5701020450678
36,15.572031037599206,344.0865178011101,18.549569207965725,24677.0422545773,128.67264755444137
37,15.177841120634918,333.52632767455765,18.262703186400355,23783.643370747483,128.55646026324723
38,15.54690505347222,342.71806080279765,18.512645969790423,24806.908731404907,128.57286293975184
39,15.593407311755952,343.7872451671605,18.54150061799639,25291.129925196394,128.35711842864833
40,14.734766703373015,318.61106742544547,17.849679756943694,22821.31944973147,128.4637819835809
41,15.28096489771825,334.44420348526415,18.287815711157638,23875.008679514536,128.69068580722268
42,15.248195596924601,333.1944253450946,18.25361403517382,23922.40908829302,128.62136303927028
43,15.604258440476189,342.2383861961262,18.49968611074594,24903.513082923037,128.59647661567766
44,15.253242998958331,333.72015755935865,18.26800912960574,24007.92781539997,128.54041042625119
45,15.5431614265873,342.2006940816784,18.49866735961481,24441.01607437475,128.72117221183768
46,15.121922133531744,329.11900466133176,18.141637320300827,23538.105551464145,128.6313892999821
47,15.634952509126984,344.24666070614677,18.55388532642548,24674.51119964237,128.7491317865659
48,15.992496410218253,354.73670258765776,18.83445519752716,25890.805257446802,128.59208285232612
49,15.379241713392856,335.84936452974085,18.326193399878242,24532.12814846429,128.42619303626472
50,14.88128725421627,321.4633876067147,17.929400090541645,23077.2531946397,128.5089021947863
