round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,41.4583795109127,2069.146781426049,45.48787510343882,78048.87276654597,134.46449162208717
2,29.185638652777772,1058.425464808793,32.53345147396435,49351.501533332535,133.45809546549108
3,21.160893271081346,620.925969444141,24.918386172546185,33029.85843948236,131.43266922981854
4,18.16550111081349,480.0404701607218,21.909825881570164,27844.70677071832,130.2004949093304
5,15.906029613095237,409.0956251914422,20.22611245868672,23036.286278259664,129.5210762696879
6,15.39769189905754,360.71334517420865,18.992454953854928,24573.614104384334,128.32988272979333
7,13.918077740674601,305.99944498405574,17.492839820453845,21802.197140662916,127.94089772527614
8,13.332179175079364,285.8692824455407,16.907669338070836,20363.46883825959,127.89322638999172
9,13.902052430456349,300.38520391901113,17.331624387777712,21790.90305626307,127.93744171872474
10,13.698770495287699,293.36243901954015,17.127826453451124,21471.971503254867,127.79621870516682
11,13.678670721577381,290.8730806577943,17.055001631714795,21599.909297364557,127.68615217133248
12,13.625288637450396,287.305967057614,16.95010227277741,21384.083716831734,127.74226492873244
13,13.225903914732141,274.00761436947516,16.553175356090296,20570.09260723446,127.67006909046252
14,13.069477437103174,268.14253066440193,16.37505818812263,20329.41121952164,127.53313121524403
15,13.336257608085319,273.90215983004947,16.54998972295903,21021.220703999246,127.60114377899099
16,12.838038429761905,262.8352231722721,16.2121936570062,19531.681765925525,127.55569483072352
17,12.656677392658729,258.42247965848526,16.07552424210437,19204.266032324977,127.47910302937511
18,12.811243412450397,260.8501304675828,16.150855409778853,19714.430778539616,127.43665948742706
19,12.14975093566468,245.64658723587743,15.67311670459572,18358.211213896382,127.21950743931023
20,12.611642823412698,258.93914494511677,16.091586153798414,19269.079042826826,127.38936051613344
21,12.67512934890873,261.530132530879,16.171893288383984,19664.538119279412,127.33631531632821
22,12.262484771378967,251.3799587371595,15.85496637451999,18701.172675661142,127.20253754716313
23,11.673630106349204,238.95443540541024,15.458151099190687,17447.78092195627,126.99060141673667
24,11.80871018784722,244.02941433065078,15.62144085322,17573.94633555888,127.0582205969278
25,11.963670753670634,251.4649821804067,15.85764743524104,17936.639887788497,126.97576578743825
26,11.412514026860118,237.81905190244055,15.421382943900996,16779.069975423376,126.63519366914483
27,11.735855833878968,247.66615213153466,15.737412497978651,17546.063179670273,126.63144552211456
28,11.589643258531744,243.8569688854682,15.61592036626302,17121.234251568116,126.72654288662919
29,11.957744247375992,258.33428918810057,16.07278100355071,18145.53329267823,126.50045463238688
30,12.042426650590278,263.92387617559945,16.245734091619234,18378.370839505264,123.88834673599534
31,11.330763511468254,245.4476136474687,15.666767811117541,16572.649901180994,126.19929766184327
32,10.9626333793998,239.48082460867053,15.475167999368232,15621.745803965481,125.18219648379723
33,11.527893235877976,252.5833430502308,15.892870824688371,16959.514666555417,124.70031231191274
34,11.479944698705356,252.80731024955188,15.899915416427595,16972.336773164432,121.58078790586637
35,11.21795679507242,248.3791444847639,15.760049000074964,16277.139603531821,126.91439095178806
36,10.127804666686508,222.48683052107225,14.915992441707399,13548.746463954392,126.11432467106991
37,10.216658384089286,228.28457877523587,15.109089276830549,13749.066723474354,122.733466319516
38,10.967460979623016,243.4945734805438,15.604312656459554,15447.38221373025,126.0065117263565
39,10.69013766749008,238.90151904276647,15.456439403781404,14625.304312297965,126.68591900420276
40,10.511760217371032,234.18808499061163,15.3032050561512,14319.932530585944,122.62913748877334
41,9.967002941892856,222.55037102922248,14.918122235362683,12887.111579927992,122.9838354378809
42,9.906747830932538,225.43148683676523,15.014376005574299,12705.84593782998,125.79131427599259
43,9.581659546835319,221.55380152821263,14.884683454081669,11793.624060753093,125.68041811332071
44,9.489567459593253,224.31170043468953,14.9770391077372,11653.887164999209,125.45715801570189
45,9.86751217661508,235.15982696607702,15.334921811541037,12313.0045111898,123.48064331517972
46,9.499186080714283,232.25201259693247,15.239816685148561,11516.70823145598,119.08583194702702
47,8.986523676785716,224.49830362077273,14.983267454756747,10167.978854646663,122.02987168240502
48,8.616209077876984,219.77421659370557,14.824783863304907,9186.095056022943,123.93291712313643
49,8.415431916352182,215.22114992734484,14.67041751032822,8663.49798605324,123.58614907050152
50,8.455146203599204,216.4996919820476,14.713928502682334,8773.750595987382,120.982752977821
