round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,46.86517567361111,2643.631033364839,51.416252618844545,89050.23303054007,135.83157710123808
2,44.17232098561508,2339.935015452622,48.37287479003726,83134.15231738769,135.3620737335515
3,40.77396251984127,2005.6275411520865,44.78423317588553,76729.80276950177,134.21227611656553
4,36.08281049206349,1578.2590912330036,39.7273091365751,66734.90663859663,133.3272016701898
5,30.32290389781746,1128.2169567852848,33.58894098933881,53981.68837474394,132.53127302965956
6,24.775903590773808,788.8353579208174,28.086212950855753,40755.28775943188,132.22846929769617
7,21.25570256125992,627.4472027852007,25.04889623886052,32102.88769815086,132.1225632826738
8,21.995399613591264,651.9102944126688,25.5325340382162,34224.94028589692,131.9994418712812
9,20.25926003720238,584.6778848121106,24.180113416030757,29922.029059022036,131.93731096293791
10,20.046948406994048,569.1527061246475,23.8569215559059,29751.03326466439,131.75935261691362
11,19.475458414434524,552.9323913547086,23.514514482648977,28160.75057491456,131.808525970174
12,19.67455300297619,562.0050712855326,23.70664614165261,28574.13696095381,131.84721342373973
13,18.802779347222224,535.2227811330681,23.134882345347428,26383.152876484677,131.80038240658985
14,18.04759917410714,505.90920523567405,22.49242550806102,24770.659241813046,131.61324710995802
15,18.320245747023808,518.3238922999449,22.766727746866586,25356.630281678492,131.64924034800748
16,18.690057026785716,537.3381677395669,23.180555811704924,26096.606945681568,131.7086651298686
17,18.29918401264881,525.3708478994757,22.920969610805642,25433.706429198686,131.46548711391557
18,17.402055872569445,490.7679450628954,22.153282940975032,24047.37278079541,130.89919007546794
19,17.005611248759916,456.5661293827425,21.367408111016704,24751.836528232987,130.05270141362567
20,15.387975131547616,388.83587389073574,19.718921722313716,21681.86208483512,129.53564050485906
21,15.522970185515872,365.9558893315442,19.129973584183126,23878.603705664482,128.86784270509145
22,15.312363281249997,353.7005507235308,18.806928263901334,23282.57918135441,128.92104405064808
23,14.985706727926587,341.8683134250778,18.489681268888273,22449.686387358983,128.93802193415698
24,15.143103531746032,341.0677930243583,18.468020820444142,23340.639117276758,128.7327798502554
25,15.32483610426587,343.4627126465537,18.532747034548162,24135.849627798307,128.6009523233165
26,14.85136610952381,330.1876746370168,18.171066964738664,22740.137033981435,128.66992336336898
27,14.882027572867061,329.6672167800453,18.15674025754748,22845.676971275003,128.66313180194555
28,15.261690769692459,338.86312908882,18.408235360534153,23941.487782292897,128.61791169204366
29,14.98422744717262,332.7693318740113,18.241966228288312,22927.558780155734,128.7475799176232
30,14.865280435515873,325.8337507269214,18.05086565034822,22956.84540902368,128.58847638859626
31,14.216132782638887,308.1021649779402,17.552839228396646,21315.28766087273,128.54287336364038
32,14.801576132638887,322.079778872448,17.9465812586255,23079.92245413127,128.43680402610264
33,14.812056529910713,322.7077050550868,17.96406705217632,22990.788042109256,128.47907177025056
34,15.224229530753968,333.7223694632049,18.268069669869472,23911.78201028246,128.57972568927855
35,15.68663647222222,348.2753645258027,18.662137190734686,24822.73021343658,128.7407175384432
36,15.526245843253967,342.8651438503551,18.51661804570033,24674.96604045542,128.57012604920638
37,15.37257394766865,337.39232420701813,18.36824227320127,24248.318919390233,128.58981148306344
38,14.70551345907738,317.7098666996704,17.824417709975,22832.585638115266,128.40111032601618
39,14.85188799598214,322.8020246345977,17.966692089380217,22933.151184206217,128.56429639176622
40,15.48791308457341,338.3195699422601,18.393465414169786,24910.866793078385,128.41802399026955
41,15.664740747767855,344.53717891878733,18.561712715123768,25202.07671736769,128.47763496575263
42,14.33099222266865,304.4312216629649,17.447957521239122,21952.278697280162,128.37088418749192
43,15.104971515873013,328.04975146193925,18.112143756660593,23862.588543203492,128.40137386241378
44,15.229192559027776,331.8378212882608,18.216416258097002,24037.82451798549,128.500835224277
45,15.727816340773808,346.4097087375876,18.612085018546086,25179.7225291183,128.57974762195616
46,15.578874669642856,339.7893343528991,18.433375555033297,25267.71369284028,128.32376934669688
47,15.28127829861111,330.8528615869917,18.18936121987223,24430.103186027576,128.35394002310755
48,15.282342466021827,331.51519757641825,18.20755880332172,24245.47752740319,128.44592043366404
49,14.511130894097219,309.24627355932074,17.585399442700208,22364.17131472651,128.38853342047292
50,15.093322017113094,325.16636325852517,18.032369873605774,23844.454236521986,128.40325315232016
