round,MAE,MSE,RMSE,MAPE (%),SMAPE (%)
1,41.26150647073413,1814.692011621505,42.59920200686282,31.10985744718248,36.95318178196418
2,32.861471695436514,1192.3836027301707,34.530907933765235,24.755388325070836,28.39101981707178
3,21.107088764384923,561.8142336222485,23.702620817585732,15.83463028829126,17.330577335711347
4,15.54230309375,336.03279787865375,18.331197393477975,11.632649978383688,12.394251127953655
5,17.180539012896826,392.939045452492,19.822690166889355,12.85843753742753,13.793810473917736
6,15.03424263293651,288.7888127597668,16.99378747542074,11.338094124140172,11.961387727984874
7,13.22393414980159,223.86093157672065,14.961982875833025,10.070645650943094,10.512256063852423
8,13.309343367063493,221.87976322650618,14.89562899734369,10.23378657445622,10.693017424909264
9,13.503212777281746,226.68174441888917,15.055953786422473,10.409492979133033,10.892703706387074
10,12.984803390873017,211.21312844498686,14.533173378343315,10.020270541322084,10.455730605533036
11,12.173389577380952,186.1633396672259,13.644168705612882,9.391097614210182,9.745246592712753
12,12.407525751488096,189.72469100219237,13.774058624900373,9.548183291304074,9.915486132001007
13,11.747093151289683,173.78416645736482,13.182722270356939,9.061080920267234,9.378784802741249
14,11.030374369543651,156.09367121341262,12.493745283677454,8.494063321209865,8.751508271823086
15,10.60627448263889,146.30226111186707,12.095547160499482,8.171439885814141,8.398878533186533
16,11.275902892857143,161.32124990576014,12.70123025166303,8.681413383515835,8.96014176182249
17,10.403973937500002,142.26635838220017,11.927546201218428,8.018653808748331,8.23490201222152
18,9.908425819940476,132.069595248606,11.49215363840068,7.640304963724183,7.82048816844638
19,8.393529549603175,102.98621223481733,10.148212267922727,6.502879262814804,6.58443377928876
20,8.982682587301587,113.78159202629355,10.66684545806742,6.932731573166008,7.04967851917727
21,7.5591941488095244,89.9201158320344,9.482621780501129,5.845118325081709,5.877784145657339
22,7.611402428075397,90.91116370809918,9.534734590333345,5.888404361646202,5.92471403316812
23,7.097462494543651,83.89902151360066,9.159640905275744,5.490584134439633,5.500513888149127
24,7.874649499007936,97.24990679846518,9.86153673615148,6.085178173637265,6.141407629034764
25,7.728749017857142,94.70885929022523,9.731847681207574,5.968464248549657,6.0159629534334345
26,6.934092694940476,83.03741029944027,9.112486504760392,5.366362869561446,5.37080541150285
27,7.044828351686508,83.92475097354016,9.161045299175207,5.463500244643223,5.473373665739321
28,7.345022823908731,89.57279051379953,9.464290280512296,5.691007104606685,5.719182560415737
29,6.89328475297619,82.2034821407609,9.066613598293516,5.346677578986209,5.347687713048104
30,6.875258852678572,81.55102925425264,9.030560849374343,5.340305729000864,5.339823117782181
31,7.477320172619048,91.9596018840962,9.58955691802787,5.804272853884883,5.839747118433867
32,7.491086853670636,90.24451917673343,9.499711531237853,5.809742194920693,5.843583757144763
33,7.941616427083333,98.35474207521696,9.917395932159659,6.15769142155459,6.220508594774667
34,7.470278340277778,89.90587077886966,9.48187063710899,5.817392691764792,5.849881721573589
35,7.528497381944444,90.48105607036577,9.512153072273689,5.870340775099376,5.905309157361806
36,7.596335121031746,90.53953975768277,9.515226731806383,5.915280537768702,5.953330541980208
37,7.429971212301589,87.42290066772787,9.350021426057156,5.794203111520107,5.821123097999284
38,7.666710326884921,90.79646522463149,9.52871792134868,5.974493375135641,6.015475221029678
39,8.481645193948413,104.96987412767152,10.245480668454336,6.589623654460092,6.6815976080145845
40,7.243107398313492,82.7317115960322,9.095697422189911,5.646313634274291,5.659531116479024
41,7.350428874503968,84.17468886058894,9.174676498961091,5.72332241749979,5.741960283007376
42,7.082941670634921,79.85987546348538,8.936435277194446,5.516993198283815,5.5189856888157305
43,7.190114683035714,81.17531421474091,9.009734414217819,5.59806103830697,5.604614800417946
44,6.737499916170635,73.92722148762904,8.59809406133877,5.252380876420307,5.232025905840993
45,7.564521500496031,86.75258307389812,9.314106670738646,5.884375548296228,5.911512932103494
46,7.440362064484127,84.45315682389425,9.189839869328205,5.788382973503162,5.806882277275167
47,7.765076984126985,89.70086748041771,9.471054190554382,6.039168388794596,6.076151980830833
48,7.975865630952381,93.2069931107562,9.654376888787603,6.191090056410381,6.240509647377787
49,8.064684753472221,94.79188316228898,9.736112322805699,6.253758403270528,6.307820676359473
50,7.785531479166667,90.40325393341213,9.508062575173353,6.039229758909687,6.076844069703802
